parish,office,district,party,candidate,votes
St. Martin,Governor,,N,"Leonard ""Lenny"" Bollingham",76
St. Martin,Governor,,N,"""Ron"" Ceasar",116
St. Martin,Governor,,D,Cary J. Deaton,545
St. Martin,Governor,,D,Tara Hollis,1952
St. Martin,Governor,,R,"""Bobby"" Jindal",10032
St. Martin,Governor,,N,"William Robert ""Bob"" Lang, Jr.",122
St. Martin,Governor,,L,Scott Lewis,117
St. Martin,Governor,,D,"""Niki Bird"" Papazoglakis",229
St. Martin,Governor,,D,"Ivo ""Trey"" Roberts",462
St. Mary,Governor,,N,David Blanchard,355
St. Mary,Governor,,N,"Leonard ""Lenny"" Bollingham",54
St. Mary,Governor,,N,"""Ron"" Ceasar",126
St. Mary,Governor,,D,Cary J. Deaton,778
St. Mary,Governor,,D,Tara Hollis,2343
St. Mary,Governor,,R,"""Bobby"" Jindal",9792
St. Mary,Governor,,N,"William Robert ""Bob"" Lang, Jr.",96
St. Mary,Governor,,L,Scott Lewis,102
St. Mary,Governor,,D,"""Niki Bird"" Papazoglakis",415
St. Mary,Governor,,D,"Ivo ""Trey"" Roberts",584
St. Tammany,Governor,,N,David Blanchard,590
St. Tammany,Governor,,N,"Leonard ""Lenny"" Bollingham",144
St. Tammany,Governor,,N,"""Ron"" Ceasar",177
St. Tammany,Governor,,D,Cary J. Deaton,1038
St. Tammany,Governor,,D,Tara Hollis,3552
St. Tammany,Governor,,R,"""Bobby"" Jindal",38716
St. Tammany,Governor,,N,"William Robert ""Bob"" Lang, Jr.",203
St. Tammany,Governor,,L,Scott Lewis,626
St. Tammany,Governor,,D,"""Niki Bird"" Papazoglakis",520
St. Tammany,Governor,,D,"Ivo ""Trey"" Roberts",741
Tangipahoa,Governor,,N,David Blanchard,904
Tangipahoa,Governor,,N,"Leonard ""Lenny"" Bollingham",164
Tangipahoa,Governor,,N,"""Ron"" Ceasar",408
Tangipahoa,Governor,,D,Cary J. Deaton,1418
Tangipahoa,Governor,,D,Tara Hollis,3484
Tangipahoa,Governor,,R,"""Bobby"" Jindal",19164
Tangipahoa,Governor,,N,"William Robert ""Bob"" Lang, Jr.",239
Tangipahoa,Governor,,L,Scott Lewis,364
Tangipahoa,Governor,,D,"""Niki Bird"" Papazoglakis",569
Tangipahoa,Governor,,D,"Ivo ""Trey"" Roberts",901
Tensas,Governor,,N,David Blanchard,98
Tensas,Governor,,N,"Leonard ""Lenny"" Bollingham",22
Tensas,Governor,,N,"""Ron"" Ceasar",18
Tensas,Governor,,D,Cary J. Deaton,420
Tensas,Governor,,D,Tara Hollis,272
Tensas,Governor,,R,"""Bobby"" Jindal",1300
Tensas,Governor,,N,"William Robert ""Bob"" Lang, Jr.",31
Tensas,Governor,,L,Scott Lewis,23
Tensas,Governor,,D,"""Niki Bird"" Papazoglakis",51
Tensas,Governor,,D,"Ivo ""Trey"" Roberts",103
Terrebonne,Governor,,N,David Blanchard,373
Terrebonne,Governor,,N,"Leonard ""Lenny"" Bollingham",123
Terrebonne,Governor,,N,"""Ron"" Ceasar",48
Terrebonne,Governor,,D,Cary J. Deaton,656
Terrebonne,Governor,,D,Tara Hollis,2204
Terrebonne,Governor,,R,"""Bobby"" Jindal",19754
Terrebonne,Governor,,N,"William Robert ""Bob"" Lang, Jr.",94
Terrebonne,Governor,,L,Scott Lewis,171
Terrebonne,Governor,,D,"""Niki Bird"" Papazoglakis",282
Terrebonne,Governor,,D,"Ivo ""Trey"" Roberts",414
Union,Governor,,N,David Blanchard,166
Union,Governor,,N,"Leonard ""Lenny"" Bollingham",40
Union,Governor,,N,"""Ron"" Ceasar",14
Union,Governor,,D,Cary J. Deaton,169
Union,Governor,,D,Tara Hollis,1078
Union,Governor,,R,"""Bobby"" Jindal",5013
Union,Governor,,N,"William Robert ""Bob"" Lang, Jr.",45
Union,Governor,,L,Scott Lewis,40
Union,Governor,,D,"""Niki Bird"" Papazoglakis",48
Union,Governor,,D,"Ivo ""Trey"" Roberts",95
Vermilion,Governor,,N,David Blanchard,426
Vermilion,Governor,,N,"Leonard ""Lenny"" Bollingham",68
Vermilion,Governor,,N,"""Ron"" Ceasar",71
Vermilion,Governor,,D,Cary J. Deaton,366
Vermilion,Governor,,D,Tara Hollis,1816
Vermilion,Governor,,R,"""Bobby"" Jindal",11236
Vermilion,Governor,,N,"William Robert ""Bob"" Lang, Jr.",145
Vermilion,Governor,,L,Scott Lewis,164
Vermilion,Governor,,D,"""Niki Bird"" Papazoglakis",155
Vermilion,Governor,,D,"Ivo ""Trey"" Roberts",334
Vernon,Governor,,N,David Blanchard,243
Vernon,Governor,,N,"Leonard ""Lenny"" Bollingham",39
Vernon,Governor,,N,"""Ron"" Ceasar",41
Vernon,Governor,,D,Cary J. Deaton,283
Vernon,Governor,,D,Tara Hollis,1123
Vernon,Governor,,R,"""Bobby"" Jindal",7298
Vernon,Governor,,N,"William Robert ""Bob"" Lang, Jr.",149
Vernon,Governor,,L,Scott Lewis,67
Vernon,Governor,,D,"""Niki Bird"" Papazoglakis",123
Vernon,Governor,,D,"Ivo ""Trey"" Roberts",159
Washington,Governor,,N,David Blanchard,436
Washington,Governor,,N,"Leonard ""Lenny"" Bollingham",86
Washington,Governor,,N,"""Ron"" Ceasar",83
Washington,Governor,,D,Cary J. Deaton,615
Washington,Governor,,D,Tara Hollis,1578
Washington,Governor,,R,"""Bobby"" Jindal",8706
Washington,Governor,,N,"William Robert ""Bob"" Lang, Jr.",202
Washington,Governor,,L,Scott Lewis,196
Washington,Governor,,D,"""Niki Bird"" Papazoglakis",256
Washington,Governor,,D,"Ivo ""Trey"" Roberts",493
Webster,Governor,,N,David Blanchard,203
Webster,Governor,,N,"Leonard ""Lenny"" Bollingham",40
Webster,Governor,,N,"""Ron"" Ceasar",35
Webster,Governor,,D,Cary J. Deaton,449
Webster,Governor,,D,Tara Hollis,1914
Webster,Governor,,R,"""Bobby"" Jindal",5887
Webster,Governor,,N,"William Robert ""Bob"" Lang, Jr.",67
Webster,Governor,,L,Scott Lewis,76
Webster,Governor,,D,"""Niki Bird"" Papazoglakis",156
Webster,Governor,,D,"Ivo ""Trey"" Roberts",306
West Baton Rouge,Governor,,N,David Blanchard,343
West Baton Rouge,Governor,,N,"Leonard ""Lenny"" Bollingham",34
West Baton Rouge,Governor,,N,"""Ron"" Ceasar",45
West Baton Rouge,Governor,,D,Cary J. Deaton,393
West Baton Rouge,Governor,,D,Tara Hollis,1978
West Baton Rouge,Governor,,R,"""Bobby"" Jindal",4783
West Baton Rouge,Governor,,N,"William Robert ""Bob"" Lang, Jr.",90
West Baton Rouge,Governor,,L,Scott Lewis,60
West Baton Rouge,Governor,,D,"""Niki Bird"" Papazoglakis",267
West Baton Rouge,Governor,,D,"Ivo ""Trey"" Roberts",293
West Carroll,Governor,,N,David Blanchard,115
West Carroll,Governor,,N,"Leonard ""Lenny"" Bollingham",12
West Carroll,Governor,,N,"""Ron"" Ceasar",4
West Carroll,Governor,,D,Cary J. Deaton,72
West Carroll,Governor,,D,Tara Hollis,400
West Carroll,Governor,,R,"""Bobby"" Jindal",2842
West Carroll,Governor,,N,"William Robert ""Bob"" Lang, Jr.",25
West Carroll,Governor,,L,Scott Lewis,26
West Carroll,Governor,,D,"""Niki Bird"" Papazoglakis",29
West Carroll,Governor,,D,"Ivo ""Trey"" Roberts",46
West Feliciana,Governor,,N,David Blanchard,133
West Feliciana,Governor,,N,"Leonard ""Lenny"" Bollingham",29
West Feliciana,Governor,,N,"""Ron"" Ceasar",26
West Feliciana,Governor,,D,Cary J. Deaton,160
West Feliciana,Governor,,D,Tara Hollis,1412
West Feliciana,Governor,,R,"""Bobby"" Jindal",2084
West Feliciana,Governor,,N,"William Robert ""Bob"" Lang, Jr.",39
West Feliciana,Governor,,L,Scott Lewis,52
West Feliciana,Governor,,D,"""Niki Bird"" Papazoglakis",124
West Feliciana,Governor,,D,"Ivo ""Trey"" Roberts",108
Winn,Governor,,N,David Blanchard,159
Winn,Governor,,N,"Leonard ""Lenny"" Bollingham",31
Winn,Governor,,N,"""Ron"" Ceasar",33
Winn,Governor,,D,Cary J. Deaton,295
Winn,Governor,,D,Tara Hollis,716
Winn,Governor,,R,"""Bobby"" Jindal",3382
Winn,Governor,,N,"William Robert ""Bob"" Lang, Jr.",212
Winn,Governor,,L,Scott Lewis,48
Winn,Governor,,D,"""Niki Bird"" Papazoglakis",84
Winn,Governor,,D,"Ivo ""Trey"" Roberts",133
Acadia,Lieutenant Governor,,R,"""Jay"" Dardenne",6384
Acadia,Lieutenant Governor,,R,"""Billy"" Nungesser",8052
Allen,Lieutenant Governor,,R,"""Jay"" Dardenne",3584
Allen,Lieutenant Governor,,R,"""Billy"" Nungesser",2892
Ascension,Lieutenant Governor,,R,"""Jay"" Dardenne",13503
Ascension,Lieutenant Governor,,R,"""Billy"" Nungesser",9281
Assumption,Lieutenant Governor,,R,"""Jay"" Dardenne",3547
Assumption,Lieutenant Governor,,R,"""Billy"" Nungesser",3719
Avoyelles,Lieutenant Governor,,R,"""Jay"" Dardenne",5576
Avoyelles,Lieutenant Governor,,R,"""Billy"" Nungesser",5514
Beauregard,Lieutenant Governor,,R,"""Jay"" Dardenne",4666
Beauregard,Lieutenant Governor,,R,"""Billy"" Nungesser",3188
Bienville,Lieutenant Governor,,R,"""Jay"" Dardenne",1915
Bienville,Lieutenant Governor,,R,"""Billy"" Nungesser",1196
Bossier,Lieutenant Governor,,R,"""Jay"" Dardenne",10473
Bossier,Lieutenant Governor,,R,"""Billy"" Nungesser",9148
Caddo,Lieutenant Governor,,R,"""Jay"" Dardenne",25423
Caddo,Lieutenant Governor,,R,"""Billy"" Nungesser",17457
Calcasieu,Lieutenant Governor,,R,"""Jay"" Dardenne",17526
Calcasieu,Lieutenant Governor,,R,"""Billy"" Nungesser",15290
Caldwell,Lieutenant Governor,,R,"""Jay"" Dardenne",2159
Caldwell,Lieutenant Governor,,R,"""Billy"" Nungesser",1373
Cameron,Lieutenant Governor,,R,"""Jay"" Dardenne",1484
Cameron,Lieutenant Governor,,R,"""Billy"" Nungesser",1466
Catahoula,Lieutenant Governor,,R,"""Jay"" Dardenne",2153
Catahoula,Lieutenant Governor,,R,"""Billy"" Nungesser",1141
Claiborne,Lieutenant Governor,,R,"""Jay"" Dardenne",2080
Claiborne,Lieutenant Governor,,R,"""Billy"" Nungesser",1485
Concordia,Lieutenant Governor,,R,"""Jay"" Dardenne",3614
Concordia,Lieutenant Governor,,R,"""Billy"" Nungesser",1934
De Soto,Lieutenant Governor,,R,"""Jay"" Dardenne",3819
De Soto,Lieutenant Governor,,R,"""Billy"" Nungesser",2315
East Baton Rouge,Lieutenant Governor,,R,"""Jay"" Dardenne",55578
East Baton Rouge,Lieutenant Governor,,R,"""Billy"" Nungesser",26819
East Carroll,Lieutenant Governor,,R,"""Jay"" Dardenne",1818
East Carroll,Lieutenant Governor,,R,"""Billy"" Nungesser",789
East Feliciana,Lieutenant Governor,,R,"""Jay"" Dardenne",3659
East Feliciana,Lieutenant Governor,,R,"""Billy"" Nungesser",2616
Evangeline,Lieutenant Governor,,R,"""Jay"" Dardenne",5157
Evangeline,Lieutenant Governor,,R,"""Billy"" Nungesser",4167
Franklin,Lieutenant Governor,,R,"""Jay"" Dardenne",4229
Franklin,Lieutenant Governor,,R,"""Billy"" Nungesser",2206
Grant,Lieutenant Governor,,R,"""Jay"" Dardenne",3340
Grant,Lieutenant Governor,,R,"""Billy"" Nungesser",2617
Iberia,Lieutenant Governor,,R,"""Jay"" Dardenne",7676
Iberia,Lieutenant Governor,,R,"""Billy"" Nungesser",8370
Iberville,Lieutenant Governor,,R,"""Jay"" Dardenne",7226
Iberville,Lieutenant Governor,,R,"""Billy"" Nungesser",4748
Jackson,Lieutenant Governor,,R,"""Jay"" Dardenne",2598
Jackson,Lieutenant Governor,,R,"""Billy"" Nungesser",1456
Jefferson,Lieutenant Governor,,R,"""Jay"" Dardenne",28619
Jefferson,Lieutenant Governor,,R,"""Billy"" Nungesser",45843
Jefferson Davis,Lieutenant Governor,,R,"""Jay"" Dardenne",4903
Jefferson Davis,Lieutenant Governor,,R,"""Billy"" Nungesser",4000
Lafayette,Lieutenant Governor,,R,"""Jay"" Dardenne",20139
Lafayette,Lieutenant Governor,,R,"""Billy"" Nungesser",22994
Lafourche,Lieutenant Governor,,R,"""Jay"" Dardenne",8014
Lafourche,Lieutenant Governor,,R,"""Billy"" Nungesser",11755
Lasalle,Lieutenant Governor,,R,"""Jay"" Dardenne",3339
Lasalle,Lieutenant Governor,,R,"""Billy"" Nungesser",1702
Lincoln,Lieutenant Governor,,R,"""Jay"" Dardenne",5170
Lincoln,Lieutenant Governor,,R,"""Billy"" Nungesser",3023
Livingston,Lieutenant Governor,,R,"""Jay"" Dardenne",19926
Livingston,Lieutenant Governor,,R,"""Billy"" Nungesser",12942
Madison,Lieutenant Governor,,R,"""Jay"" Dardenne",1738
Madison,Lieutenant Governor,,R,"""Billy"" Nungesser",962
Morehouse,Lieutenant Governor,,R,"""Jay"" Dardenne",2670
Morehouse,Lieutenant Governor,,R,"""Billy"" Nungesser",1538
Natchitoches,Lieutenant Governor,,R,"""Jay"" Dardenne",6341
Natchitoches,Lieutenant Governor,,R,"""Billy"" Nungesser",4091
Orleans,Lieutenant Governor,,R,"""Jay"" Dardenne",23244
Orleans,Lieutenant Governor,,R,"""Billy"" Nungesser",24027
Ouachita,Lieutenant Governor,,R,"""Jay"" Dardenne",20688
Ouachita,Lieutenant Governor,,R,"""Billy"" Nungesser",10567
Plaquemines,Lieutenant Governor,,R,"""Jay"" Dardenne",2452
Plaquemines,Lieutenant Governor,,R,"""Billy"" Nungesser",5731
Pointe Coupee,Lieutenant Governor,,R,"""Jay"" Dardenne",3623
Pointe Coupee,Lieutenant Governor,,R,"""Billy"" Nungesser",2385
Rapides,Lieutenant Governor,,R,"""Jay"" Dardenne",19348
Rapides,Lieutenant Governor,,R,"""Billy"" Nungesser",14783
Red River,Lieutenant Governor,,R,"""Jay"" Dardenne",2161
Red River,Lieutenant Governor,,R,"""Billy"" Nungesser",1176
Richland,Lieutenant Governor,,R,"""Jay"" Dardenne",3827
Richland,Lieutenant Governor,,R,"""Billy"" Nungesser",2221
Sabine,Lieutenant Governor,,R,"""Jay"" Dardenne",3491
Sabine,Lieutenant Governor,,R,"""Billy"" Nungesser",2713
St. Bernard,Lieutenant Governor,,R,"""Jay"" Dardenne",3232
St. Bernard,Lieutenant Governor,,R,"""Billy"" Nungesser",8665
St. Charles,Lieutenant Governor,,R,"""Jay"" Dardenne",6011
St. Charles,Lieutenant Governor,,R,"""Billy"" Nungesser",8615
St. Helena,Lieutenant Governor,,R,"""Jay"" Dardenne",2340
St. Helena,Lieutenant Governor,,R,"""Billy"" Nungesser",1923
St. James,Lieutenant Governor,,R,"""Jay"" Dardenne",3770
St. James,Lieutenant Governor,,R,"""Billy"" Nungesser",4181
St. John The Baptist,Lieutenant Governor,,R,"""Jay"" Dardenne",5446
St. John The Baptist,Lieutenant Governor,,R,"""Billy"" Nungesser",6948
St. Landry,Lieutenant Governor,,R,"""Jay"" Dardenne",9691
St. Landry,Lieutenant Governor,,R,"""Billy"" Nungesser",9285
St. Martin,Lieutenant Governor,,R,"""Jay"" Dardenne",6219
St. Martin,Lieutenant Governor,,R,"""Billy"" Nungesser",6489
St. Mary,Lieutenant Governor,,R,"""Jay"" Dardenne",6565
St. Mary,Lieutenant Governor,,R,"""Billy"" Nungesser",5960
St. Tammany,Lieutenant Governor,,R,"""Jay"" Dardenne",20922
St. Tammany,Lieutenant Governor,,R,"""Billy"" Nungesser",24003
Tangipahoa,Lieutenant Governor,,R,"""Jay"" Dardenne",12806
Tangipahoa,Lieutenant Governor,,R,"""Billy"" Nungesser",13174
Tensas,Lieutenant Governor,,R,"""Jay"" Dardenne",1227
Tensas,Lieutenant Governor,,R,"""Billy"" Nungesser",859
Terrebonne,Lieutenant Governor,,R,"""Jay"" Dardenne",9534
Terrebonne,Lieutenant Governor,,R,"""Billy"" Nungesser",13069
Union,Lieutenant Governor,,R,"""Jay"" Dardenne",3746
Union,Lieutenant Governor,,R,"""Billy"" Nungesser",2433
Vermilion,Lieutenant Governor,,R,"""Jay"" Dardenne",6173
Vermilion,Lieutenant Governor,,R,"""Billy"" Nungesser",7726
Vernon,Lieutenant Governor,,R,"""Jay"" Dardenne",5078
Vernon,Lieutenant Governor,,R,"""Billy"" Nungesser",3546
Washington,Lieutenant Governor,,R,"""Jay"" Dardenne",5832
Washington,Lieutenant Governor,,R,"""Billy"" Nungesser",6071
Webster,Lieutenant Governor,,R,"""Jay"" Dardenne",5057
Webster,Lieutenant Governor,,R,"""Billy"" Nungesser",3106
West Baton Rouge,Lieutenant Governor,,R,"""Jay"" Dardenne",4858
West Baton Rouge,Lieutenant Governor,,R,"""Billy"" Nungesser",2864
West Carroll,Lieutenant Governor,,R,"""Jay"" Dardenne",2117
West Carroll,Lieutenant Governor,,R,"""Billy"" Nungesser",1146
West Feliciana,Lieutenant Governor,,R,"""Jay"" Dardenne",2582
West Feliciana,Lieutenant Governor,,R,"""Billy"" Nungesser",1193
Winn,Lieutenant Governor,,R,"""Jay"" Dardenne",2455
Winn,Lieutenant Governor,,R,"""Billy"" Nungesser",2101
Acadia,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",6607
Acadia,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",7223
Allen,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",2800
Allen,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3388
Ascension,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",11831
Ascension,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",9650
Assumption,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3539
Assumption,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3070
Avoyelles,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",4802
Avoyelles,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",5791
Beauregard,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3229
Beauregard,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4334
Bienville,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1368
Bienville,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1618
Bossier,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",9649
Bossier,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",9161
Caddo,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",18876
Caddo,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",21233
Calcasieu,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",14427
Calcasieu,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",16750
Caldwell,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1624
Caldwell,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1816
Cameron,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1275
Cameron,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1520
Catahoula,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1557
Catahoula,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1624
Claiborne,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1515
Claiborne,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1873
Concordia,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",2880
Concordia,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2375
De Soto,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3286
De Soto,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2566
East Baton Rouge,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",45486
East Baton Rouge,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",30998
East Carroll,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1383
East Carroll,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1147
East Feliciana,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3001
East Feliciana,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2845
Evangeline,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",4209
Evangeline,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4635
Franklin,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3148
Franklin,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3135
Grant,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",2996
Grant,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2834
Iberia,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",6333
Iberia,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",8488
Iberville,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",6202
Iberville,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4822
Jackson,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1800
Jackson,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2141
Jefferson,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",31066
Jefferson,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",37510
Jefferson Davis,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3996
Jefferson Davis,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4450
Lafayette,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",20284
Lafayette,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",20393
Lafourche,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",9566
Lafourche,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",9166
Lasalle,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",2497
Lasalle,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2398
Lincoln,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3509
Lincoln,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4178
Livingston,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",17000
Livingston,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",14226
Madison,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",997
Madison,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1557
Morehouse,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1556
Morehouse,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2405
Natchitoches,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",4929
Natchitoches,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4977
Orleans,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",16716
Orleans,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",24548
Ouachita,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",13594
Ouachita,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",16331
Plaquemines,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3175
Plaquemines,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4070
Pointe Coupee,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3139
Pointe Coupee,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2459
Rapides,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",16964
Rapides,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",15612
Red River,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1624
Red River,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",1582
Richland,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",2740
Richland,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3099
Sabine,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",2794
Sabine,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3057
St. Bernard,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",4722
St. Bernard,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",6205
St. Charles,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",6641
St. Charles,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",6839
St. Helena,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1987
St. Helena,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",2031
St. James,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3591
St. James,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3550
St. John The Baptist,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",5309
St. John The Baptist,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",5778
St. Landry,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",8436
St. Landry,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",9248
St. Martin,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",5692
St. Martin,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",6095
St. Mary,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",5724
St. Mary,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",6406
St. Tammany,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",29498
St. Tammany,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",13789
Tangipahoa,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",13676
Tangipahoa,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",10790
Tensas,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1098
Tensas,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",904
Terrebonne,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",12050
Terrebonne,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",9483
Union,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",2669
Union,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3239
Vermilion,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",6159
Vermilion,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",6770
Vernon,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3382
Vernon,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4969
Washington,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",5872
Washington,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",5226
Webster,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",3640
Webster,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",4122
West Baton Rouge,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",4156
West Baton Rouge,Secretary of State,For Regular and Unexpired Term,R,"""Jim"" Tucker",3119
West Carroll,Secretary of State,For Regular and Unexpired Term,R,"""Tom"" Schedler",1325
