parish,precinct,office,district,party,candidate,votes
Orleans,07 28,State House,96,D,Christopher Daigle,3
Orleans,07 28,State House,96,D,Deborah Guy-Davenport,36
Orleans,07 28,State House,96,D,Juan LaFonta,27
Orleans,07 28,State House,96,D,Michael McKenna,29
Orleans,07 28,State House,96,O,B. Murray,20
Orleans,07 28A,State House,96,D,Ray A. Bright,2
Orleans,07 28A,State House,96,D,Christopher Daigle,2
Orleans,07 28A,State House,96,D,Deborah Guy-Davenport,13
Orleans,07 28A,State House,96,D,Juan LaFonta,35
Orleans,07 28A,State House,96,D,Michael McKenna,27
Orleans,07 28A,State House,96,O,B. Murray,3
Orleans,07 30,State House,96,D,Ray A. Bright,2
Orleans,07 30,State House,96,D,Christopher Daigle,7
Orleans,07 30,State House,96,D,Deborah Guy-Davenport,8
Orleans,07 30,State House,96,D,Juan LaFonta,43
Orleans,07 30,State House,96,D,Michael McKenna,92
Orleans,07 30,State House,96,O,B. Murray,3
Orleans,07 31,State House,96,D,Ray A. Bright,3
Orleans,07 31,State House,96,D,Christopher Daigle,8
Orleans,07 31,State House,96,D,Deborah Guy-Davenport,7
Orleans,07 31,State House,96,D,Juan LaFonta,46
Orleans,07 31,State House,96,D,Michael McKenna,50
Orleans,07 31,State House,96,O,B. Murray,2
Orleans,08 01,State House,96,D,Ray A. Bright,0
Orleans,08 01,State House,96,D,Christopher Daigle,113
Orleans,08 01,State House,96,D,Deborah Guy-Davenport,1
Orleans,08 01,State House,96,D,Juan LaFonta,5
Orleans,08 01,State House,96,D,Michael McKenna,2
Orleans,08 01,State House,96,O,B. Murray,0
Orleans,08 02,State House,96,D,Ray A. Bright,1
Orleans,08 02,State House,96,D,Christopher Daigle,99
Orleans,08 02,State House,96,D,Deborah Guy-Davenport,3
Orleans,08 02,State House,96,D,Juan LaFonta,9
Orleans,08 02,State House,96,D,Michael McKenna,5
Orleans,08 02,State House,96,O,B. Murray,0
Orleans,08 04,State House,96,D,Ray A. Bright,1
Orleans,08 04,State House,96,D,Christopher Daigle,8
Orleans,08 04,State House,96,D,Deborah Guy-Davenport,2
Orleans,08 04,State House,96,D,Juan LaFonta,19
Orleans,08 04,State House,96,D,Michael McKenna,8
Orleans,08 04,State House,96,O,B. Murray,0
Orleans,08 06,State House,96,D,Ray A. Bright,3
Orleans,08 06,State House,96,D,Christopher Daigle,8
Orleans,08 06,State House,96,D,Deborah Guy-Davenport,4
Orleans,08 06,State House,96,D,Juan LaFonta,10
Orleans,08 06,State House,96,D,Michael McKenna,11
Orleans,08 06,State House,96,O,B. Murray,0
Orleans,08 07,State House,96,D,Ray A. Bright,1
Orleans,08 07,State House,96,D,Christopher Daigle,2
Orleans,08 07,State House,96,D,Deborah Guy-Davenport,6
Orleans,08 07,State House,96,D,Juan LaFonta,12
Orleans,08 07,State House,96,D,Michael McKenna,21
Orleans,08 07,State House,96,O,B. Murray,2
Orleans,08 08,State House,96,D,Ray A. Bright,1
Orleans,08 08,State House,96,D,Christopher Daigle,0
Orleans,08 08,State House,96,D,Deborah Guy-Davenport,11
Orleans,08 08,State House,96,D,Juan LaFonta,15
Orleans,08 08,State House,96,D,Michael McKenna,8
Orleans,08 08,State House,96,O,B. Murray,2
Orleans,Early Voting,State House,96,D,Ray A. Bright,0
Orleans,Early Voting,State House,96,D,Christopher Daigle,12
Orleans,Early Voting,State House,96,D,Deborah Guy-Davenport,0
Orleans,Early Voting,State House,96,D,Juan LaFonta,22
Orleans,Early Voting,State House,96,D,Michael McKenna,6
Orleans,Early Voting,State House,96,O,B. Murray,0
