parish,office,district,party,candidate,votes
Sabine,President,,R,"Charles ""Buddy"" Roemer",12
Sabine,President,,R,Mitt Romney,227
Sabine,President,,R,Rick Santorum,550
St. Bernard,President,,R,Michele Bachmann,3
St. Bernard,President,,R,Randy Crow,4
St. Bernard,President,,R,Newt Gingrich,99
St. Bernard,President,,R,Jon Huntsman,2
St. Bernard,President,,R,Ron Paul,89
St. Bernard,President,,R,Rick Perry,3
St. Bernard,President,,R,"Charles ""Buddy"" Roemer",0
St. Bernard,President,,R,Mitt Romney,116
St. Bernard,President,,R,Rick Santorum,293
St. Charles,President,,R,Michele Bachmann,23
St. Charles,President,,R,Randy Crow,3
St. Charles,President,,R,Newt Gingrich,538
St. Charles,President,,R,Jon Huntsman,7
St. Charles,President,,R,Ron Paul,296
St. Charles,President,,R,Rick Perry,20
St. Charles,President,,R,"Charles ""Buddy"" Roemer",76
St. Charles,President,,R,Mitt Romney,978
St. Charles,President,,R,Rick Santorum,1786
St. Helena,President,,R,Michele Bachmann,0
St. Helena,President,,R,Randy Crow,1
St. Helena,President,,R,Newt Gingrich,63
St. Helena,President,,R,Jon Huntsman,0
St. Helena,President,,R,Ron Paul,15
St. Helena,President,,R,Rick Perry,2
St. Helena,President,,R,"Charles ""Buddy"" Roemer",3
St. Helena,President,,R,Mitt Romney,58
St. Helena,President,,R,Rick Santorum,178
St. James,President,,R,Michele Bachmann,2
St. James,President,,R,Randy Crow,1
St. James,President,,R,Newt Gingrich,70
St. James,President,,R,Jon Huntsman,3
St. James,President,,R,Ron Paul,33
St. James,President,,R,Rick Perry,6
St. James,President,,R,"Charles ""Buddy"" Roemer",7
St. James,President,,R,Mitt Romney,100
St. James,President,,R,Rick Santorum,314
St. John The Baptist,President,,R,Michele Bachmann,4
St. John The Baptist,President,,R,Randy Crow,3
St. John The Baptist,President,,R,Newt Gingrich,116
St. John The Baptist,President,,R,Jon Huntsman,0
St. John The Baptist,President,,R,Ron Paul,62
St. John The Baptist,President,,R,Rick Perry,3
St. John The Baptist,President,,R,"Charles ""Buddy"" Roemer",5
St. John The Baptist,President,,R,Mitt Romney,209
St. John The Baptist,President,,R,Rick Santorum,435
St. Landry,President,,R,Michele Bachmann,5
St. Landry,President,,R,Randy Crow,4
St. Landry,President,,R,Newt Gingrich,344
St. Landry,President,,R,Jon Huntsman,0
St. Landry,President,,R,Ron Paul,110
St. Landry,President,,R,Rick Perry,11
St. Landry,President,,R,"Charles ""Buddy"" Roemer",18
St. Landry,President,,R,Mitt Romney,443
St. Landry,President,,R,Rick Santorum,1028
St. Martin,President,,R,Michele Bachmann,11
St. Martin,President,,R,Randy Crow,2
St. Martin,President,,R,Newt Gingrich,348
St. Martin,President,,R,Jon Huntsman,2
St. Martin,President,,R,Ron Paul,64
St. Martin,President,,R,Rick Perry,7
St. Martin,President,,R,"Charles ""Buddy"" Roemer",18
St. Martin,President,,R,Mitt Romney,360
St. Martin,President,,R,Rick Santorum,909
St. Mary,President,,R,Michele Bachmann,3
St. Mary,President,,R,Randy Crow,1
St. Mary,President,,R,Newt Gingrich,285
St. Mary,President,,R,Jon Huntsman,1
St. Mary,President,,R,Ron Paul,67
St. Mary,President,,R,Rick Perry,7
St. Mary,President,,R,"Charles ""Buddy"" Roemer",17
St. Mary,President,,R,Mitt Romney,431
St. Mary,President,,R,Rick Santorum,854
St. Tammany,President,,R,Michele Bachmann,40
St. Tammany,President,,R,Randy Crow,14
St. Tammany,President,,R,Newt Gingrich,2976
St. Tammany,President,,R,Jon Huntsman,15
St. Tammany,President,,R,Ron Paul,1115
St. Tammany,President,,R,Rick Perry,68
St. Tammany,President,,R,"Charles ""Buddy"" Roemer",162
St. Tammany,President,,R,Mitt Romney,4834
St. Tammany,President,,R,Rick Santorum,8209
Tangipahoa,President,,R,Michele Bachmann,15
Tangipahoa,President,,R,Randy Crow,12
Tangipahoa,President,,R,Newt Gingrich,826
Tangipahoa,President,,R,Jon Huntsman,4
Tangipahoa,President,,R,Ron Paul,293
Tangipahoa,President,,R,Rick Perry,33
Tangipahoa,President,,R,"Charles ""Buddy"" Roemer",53
Tangipahoa,President,,R,Mitt Romney,1060
Tangipahoa,President,,R,Rick Santorum,2581
Tensas,President,,R,Michele Bachmann,3
Tensas,President,,R,Randy Crow,1
Tensas,President,,R,Newt Gingrich,38
Tensas,President,,R,Jon Huntsman,0
Tensas,President,,R,Ron Paul,9
Tensas,President,,R,Rick Perry,0
Tensas,President,,R,"Charles ""Buddy"" Roemer",3
Tensas,President,,R,Mitt Romney,63
Tensas,President,,R,Rick Santorum,95
Terrebonne,President,,R,Michele Bachmann,14
Terrebonne,President,,R,Randy Crow,1
Terrebonne,President,,R,Newt Gingrich,779
Terrebonne,President,,R,Jon Huntsman,1
Terrebonne,President,,R,Ron Paul,215
Terrebonne,President,,R,Rick Perry,15
Terrebonne,President,,R,"Charles ""Buddy"" Roemer",48
Terrebonne,President,,R,Mitt Romney,945
Terrebonne,President,,R,Rick Santorum,1967
Union,President,,R,Michele Bachmann,4
Union,President,,R,Randy Crow,1
Union,President,,R,Newt Gingrich,187
Union,President,,R,Jon Huntsman,4
Union,President,,R,Ron Paul,42
Union,President,,R,Rick Perry,3
Union,President,,R,"Charles ""Buddy"" Roemer",10
Union,President,,R,Mitt Romney,218
Union,President,,R,Rick Santorum,626
Vermilion,President,,R,Michele Bachmann,7
Vermilion,President,,R,Randy Crow,1
Vermilion,President,,R,Newt Gingrich,282
Vermilion,President,,R,Jon Huntsman,0
Vermilion,President,,R,Ron Paul,90
Vermilion,President,,R,Rick Perry,5
Vermilion,President,,R,"Charles ""Buddy"" Roemer",13
Vermilion,President,,R,Mitt Romney,316
Vermilion,President,,R,Rick Santorum,897
Vernon,President,,R,Michele Bachmann,4
Vernon,President,,R,Randy Crow,2
Vernon,President,,R,Newt Gingrich,237
Vernon,President,,R,Jon Huntsman,1
Vernon,President,,R,Ron Paul,70
Vernon,President,,R,Rick Perry,10
Vernon,President,,R,"Charles ""Buddy"" Roemer",9
Vernon,President,,R,Mitt Romney,342
Vernon,President,,R,Rick Santorum,685
Washington,President,,R,Michele Bachmann,8
Washington,President,,R,Randy Crow,4
Washington,President,,R,Newt Gingrich,223
Washington,President,,R,Jon Huntsman,4
Washington,President,,R,Ron Paul,63
Washington,President,,R,Rick Perry,10
Washington,President,,R,"Charles ""Buddy"" Roemer",15
Washington,President,,R,Mitt Romney,314
Washington,President,,R,Rick Santorum,980
Webster,President,,R,Michele Bachmann,8
Webster,President,,R,Randy Crow,1
Webster,President,,R,Newt Gingrich,206
Webster,President,,R,Jon Huntsman,0
Webster,President,,R,Ron Paul,56
Webster,President,,R,Rick Perry,7
Webster,President,,R,"Charles ""Buddy"" Roemer",8
Webster,President,,R,Mitt Romney,364
Webster,President,,R,Rick Santorum,912
West Baton Rouge,President,,R,Michele Bachmann,1
West Baton Rouge,President,,R,Randy Crow,1
West Baton Rouge,President,,R,Newt Gingrich,102
West Baton Rouge,President,,R,Jon Huntsman,2
West Baton Rouge,President,,R,Ron Paul,58
West Baton Rouge,President,,R,Rick Perry,1
West Baton Rouge,President,,R,"Charles ""Buddy"" Roemer",13
West Baton Rouge,President,,R,Mitt Romney,164
West Baton Rouge,President,,R,Rick Santorum,378
West Carroll,President,,R,Michele Bachmann,3
West Carroll,President,,R,Randy Crow,1
West Carroll,President,,R,Newt Gingrich,86
West Carroll,President,,R,Jon Huntsman,2
West Carroll,President,,R,Ron Paul,10
West Carroll,President,,R,Rick Perry,5
West Carroll,President,,R,"Charles ""Buddy"" Roemer",2
West Carroll,President,,R,Mitt Romney,60
West Carroll,President,,R,Rick Santorum,294
West Feliciana,President,,R,Michele Bachmann,1
West Feliciana,President,,R,Randy Crow,3
West Feliciana,President,,R,Newt Gingrich,126
West Feliciana,President,,R,Jon Huntsman,2
West Feliciana,President,,R,Ron Paul,81
West Feliciana,President,,R,Rick Perry,2
West Feliciana,President,,R,"Charles ""Buddy"" Roemer",13
West Feliciana,President,,R,Mitt Romney,271
West Feliciana,President,,R,Rick Santorum,341
Winn,President,,R,Michele Bachmann,1
Winn,President,,R,Randy Crow,3
Winn,President,,R,Newt Gingrich,107
Winn,President,,R,Jon Huntsman,2
Winn,President,,R,Ron Paul,20
Winn,President,,R,Rick Perry,1
Winn,President,,R,"Charles ""Buddy"" Roemer",7
Winn,President,,R,Mitt Romney,122
Winn,President,,R,Rick Santorum,291
