parish,precinct,office,district,party,candidate,votes
East Baton Rouge,01 094,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 094,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 094,U.S. Senate,,R,Suzanne Haik Terrell,6
East Baton Rouge,01 095A,U.S. Senate,,D,Raymond Brown,14
East Baton Rouge,01 095A,U.S. Senate,,R,John Cooksey,1
East Baton Rouge,01 095A,U.S. Senate,,D,Mary Landrieu,321
East Baton Rouge,01 095A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,01 095A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 095A,U.S. Senate,,R,"""Tony"" Perkins",1
East Baton Rouge,01 095A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 095A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 095A,U.S. Senate,,R,Suzanne Haik Terrell,7
East Baton Rouge,01 095B,U.S. Senate,,D,Raymond Brown,5
East Baton Rouge,01 095B,U.S. Senate,,R,John Cooksey,5
East Baton Rouge,01 095B,U.S. Senate,,D,Mary Landrieu,342
East Baton Rouge,01 095B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,01 095B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 095B,U.S. Senate,,R,"""Tony"" Perkins",2
East Baton Rouge,01 095B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 095B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 095B,U.S. Senate,,R,Suzanne Haik Terrell,7
East Baton Rouge,01 097,U.S. Senate,,D,Raymond Brown,3
East Baton Rouge,01 097,U.S. Senate,,R,John Cooksey,21
East Baton Rouge,01 097,U.S. Senate,,D,Mary Landrieu,116
East Baton Rouge,01 097,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 097,U.S. Senate,,O,James Lemann,1
East Baton Rouge,01 097,U.S. Senate,,R,"""Tony"" Perkins",89
East Baton Rouge,01 097,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 097,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,01 097,U.S. Senate,,R,Suzanne Haik Terrell,77
East Baton Rouge,01 098A,U.S. Senate,,D,Raymond Brown,2
East Baton Rouge,01 098A,U.S. Senate,,R,John Cooksey,52
East Baton Rouge,01 098A,U.S. Senate,,D,Mary Landrieu,121
East Baton Rouge,01 098A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,01 098A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 098A,U.S. Senate,,R,"""Tony"" Perkins",110
East Baton Rouge,01 098A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 098A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 098A,U.S. Senate,,R,Suzanne Haik Terrell,194
East Baton Rouge,01 098B,U.S. Senate,,D,Raymond Brown,6
East Baton Rouge,01 098B,U.S. Senate,,R,John Cooksey,39
East Baton Rouge,01 098B,U.S. Senate,,D,Mary Landrieu,122
East Baton Rouge,01 098B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,01 098B,U.S. Senate,,O,James Lemann,1
East Baton Rouge,01 098B,U.S. Senate,,R,"""Tony"" Perkins",119
East Baton Rouge,01 098B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 098B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 098B,U.S. Senate,,R,Suzanne Haik Terrell,171
East Baton Rouge,01 099A,U.S. Senate,,D,Raymond Brown,1
East Baton Rouge,01 099A,U.S. Senate,,R,John Cooksey,44
East Baton Rouge,01 099A,U.S. Senate,,D,Mary Landrieu,132
East Baton Rouge,01 099A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,01 099A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 099A,U.S. Senate,,R,"""Tony"" Perkins",99
East Baton Rouge,01 099A,U.S. Senate,,O,Gary D. Robbins,2
East Baton Rouge,01 099A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,01 099A,U.S. Senate,,R,Suzanne Haik Terrell,197
East Baton Rouge,01 099B,U.S. Senate,,D,Raymond Brown,1
East Baton Rouge,01 099B,U.S. Senate,,R,John Cooksey,37
East Baton Rouge,01 099B,U.S. Senate,,D,Mary Landrieu,140
East Baton Rouge,01 099B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,01 099B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 099B,U.S. Senate,,R,"""Tony"" Perkins",152
East Baton Rouge,01 099B,U.S. Senate,,O,Gary D. Robbins,3
East Baton Rouge,01 099B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 099B,U.S. Senate,,R,Suzanne Haik Terrell,192
East Baton Rouge,01 100A,U.S. Senate,,D,Raymond Brown,4
East Baton Rouge,01 100A,U.S. Senate,,R,John Cooksey,1
East Baton Rouge,01 100A,U.S. Senate,,D,Mary Landrieu,54
East Baton Rouge,01 100A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,01 100A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 100A,U.S. Senate,,R,"""Tony"" Perkins",0
East Baton Rouge,01 100A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 100A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 100A,U.S. Senate,,R,Suzanne Haik Terrell,1
East Baton Rouge,01 100B,U.S. Senate,,D,Raymond Brown,0
East Baton Rouge,01 100B,U.S. Senate,,R,John Cooksey,0
East Baton Rouge,01 100B,U.S. Senate,,D,Mary Landrieu,61
East Baton Rouge,01 100B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 100B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 100B,U.S. Senate,,R,"""Tony"" Perkins",3
East Baton Rouge,01 100B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 100B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 100B,U.S. Senate,,R,Suzanne Haik Terrell,2
East Baton Rouge,01 101A,U.S. Senate,,D,Raymond Brown,5
East Baton Rouge,01 101A,U.S. Senate,,R,John Cooksey,0
East Baton Rouge,01 101A,U.S. Senate,,D,Mary Landrieu,246
East Baton Rouge,01 101A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 101A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 101A,U.S. Senate,,R,"""Tony"" Perkins",2
East Baton Rouge,01 101A,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,01 101A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 101A,U.S. Senate,,R,Suzanne Haik Terrell,4
East Baton Rouge,01 101B,U.S. Senate,,D,Raymond Brown,5
East Baton Rouge,01 101B,U.S. Senate,,R,John Cooksey,1
East Baton Rouge,01 101B,U.S. Senate,,D,Mary Landrieu,245
East Baton Rouge,01 101B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 101B,U.S. Senate,,O,James Lemann,1
East Baton Rouge,01 101B,U.S. Senate,,R,"""Tony"" Perkins",4
East Baton Rouge,01 101B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 101B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 101B,U.S. Senate,,R,Suzanne Haik Terrell,4
East Baton Rouge,01 102A,U.S. Senate,,D,Raymond Brown,2
East Baton Rouge,01 102A,U.S. Senate,,R,John Cooksey,11
East Baton Rouge,01 102A,U.S. Senate,,D,Mary Landrieu,86
East Baton Rouge,01 102A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 102A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 102A,U.S. Senate,,R,"""Tony"" Perkins",25
East Baton Rouge,01 102A,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,01 102A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 102A,U.S. Senate,,R,Suzanne Haik Terrell,39
East Baton Rouge,01 102B,U.S. Senate,,D,Raymond Brown,3
East Baton Rouge,01 102B,U.S. Senate,,R,John Cooksey,21
East Baton Rouge,01 102B,U.S. Senate,,D,Mary Landrieu,75
East Baton Rouge,01 102B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,01 102B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 102B,U.S. Senate,,R,"""Tony"" Perkins",21
East Baton Rouge,01 102B,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,01 102B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 102B,U.S. Senate,,R,Suzanne Haik Terrell,56
East Baton Rouge,01 103A,U.S. Senate,,D,Raymond Brown,2
East Baton Rouge,01 103A,U.S. Senate,,R,John Cooksey,54
East Baton Rouge,01 103A,U.S. Senate,,D,Mary Landrieu,122
East Baton Rouge,01 103A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 103A,U.S. Senate,,O,James Lemann,1
East Baton Rouge,01 103A,U.S. Senate,,R,"""Tony"" Perkins",97
East Baton Rouge,01 103A,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,01 103A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 103A,U.S. Senate,,R,Suzanne Haik Terrell,224
East Baton Rouge,01 103B,U.S. Senate,,D,Raymond Brown,1
East Baton Rouge,01 103B,U.S. Senate,,R,John Cooksey,52
East Baton Rouge,01 103B,U.S. Senate,,D,Mary Landrieu,108
East Baton Rouge,01 103B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,01 103B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 103B,U.S. Senate,,R,"""Tony"" Perkins",88
East Baton Rouge,01 103B,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,01 103B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 103B,U.S. Senate,,R,Suzanne Haik Terrell,204
East Baton Rouge,01 104A,U.S. Senate,,D,Raymond Brown,7
East Baton Rouge,01 104A,U.S. Senate,,R,John Cooksey,8
East Baton Rouge,01 104A,U.S. Senate,,D,Mary Landrieu,159
East Baton Rouge,01 104A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 104A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 104A,U.S. Senate,,R,"""Tony"" Perkins",28
East Baton Rouge,01 104A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 104A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 104A,U.S. Senate,,R,Suzanne Haik Terrell,69
East Baton Rouge,01 104B,U.S. Senate,,D,Raymond Brown,5
East Baton Rouge,01 104B,U.S. Senate,,R,John Cooksey,17
East Baton Rouge,01 104B,U.S. Senate,,D,Mary Landrieu,137
East Baton Rouge,01 104B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 104B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 104B,U.S. Senate,,R,"""Tony"" Perkins",19
East Baton Rouge,01 104B,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,01 104B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 104B,U.S. Senate,,R,Suzanne Haik Terrell,59
East Baton Rouge,01 105A,U.S. Senate,,D,Raymond Brown,2
East Baton Rouge,01 105A,U.S. Senate,,R,John Cooksey,69
East Baton Rouge,01 105A,U.S. Senate,,D,Mary Landrieu,118
East Baton Rouge,01 105A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 105A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 105A,U.S. Senate,,R,"""Tony"" Perkins",57
East Baton Rouge,01 105A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 105A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 105A,U.S. Senate,,R,Suzanne Haik Terrell,264
East Baton Rouge,01 105B,U.S. Senate,,D,Raymond Brown,1
East Baton Rouge,01 105B,U.S. Senate,,R,John Cooksey,63
East Baton Rouge,01 105B,U.S. Senate,,D,Mary Landrieu,99
East Baton Rouge,01 105B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,01 105B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,01 105B,U.S. Senate,,R,"""Tony"" Perkins",49
East Baton Rouge,01 105B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 105B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,01 105B,U.S. Senate,,R,Suzanne Haik Terrell,202
East Baton Rouge,01 107,U.S. Senate,,D,Raymond Brown,7
East Baton Rouge,01 107,U.S. Senate,,R,John Cooksey,39
East Baton Rouge,01 107,U.S. Senate,,D,Mary Landrieu,258
East Baton Rouge,01 107,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,01 107,U.S. Senate,,O,James Lemann,1
East Baton Rouge,01 107,U.S. Senate,,R,"""Tony"" Perkins",58
East Baton Rouge,01 107,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,01 107,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,01 107,U.S. Senate,,R,Suzanne Haik Terrell,111
East Baton Rouge,02 001A,U.S. Senate,,D,Raymond Brown,21
East Baton Rouge,02 001A,U.S. Senate,,R,John Cooksey,9
East Baton Rouge,02 001A,U.S. Senate,,D,Mary Landrieu,305
East Baton Rouge,02 001A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 001A,U.S. Senate,,O,James Lemann,2
East Baton Rouge,02 001A,U.S. Senate,,R,"""Tony"" Perkins",41
East Baton Rouge,02 001A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 001A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,02 001A,U.S. Senate,,R,Suzanne Haik Terrell,34
East Baton Rouge,02 001B,U.S. Senate,,D,Raymond Brown,13
East Baton Rouge,02 001B,U.S. Senate,,R,John Cooksey,11
East Baton Rouge,02 001B,U.S. Senate,,D,Mary Landrieu,265
East Baton Rouge,02 001B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,02 001B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 001B,U.S. Senate,,R,"""Tony"" Perkins",28
East Baton Rouge,02 001B,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,02 001B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,02 001B,U.S. Senate,,R,Suzanne Haik Terrell,42
East Baton Rouge,02 002A,U.S. Senate,,D,Raymond Brown,5
East Baton Rouge,02 002A,U.S. Senate,,R,John Cooksey,18
East Baton Rouge,02 002A,U.S. Senate,,D,Mary Landrieu,227
East Baton Rouge,02 002A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",3
East Baton Rouge,02 002A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 002A,U.S. Senate,,R,"""Tony"" Perkins",81
East Baton Rouge,02 002A,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,02 002A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 002A,U.S. Senate,,R,Suzanne Haik Terrell,75
East Baton Rouge,02 002B,U.S. Senate,,D,Raymond Brown,7
East Baton Rouge,02 002B,U.S. Senate,,R,John Cooksey,19
East Baton Rouge,02 002B,U.S. Senate,,D,Mary Landrieu,205
East Baton Rouge,02 002B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,02 002B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 002B,U.S. Senate,,R,"""Tony"" Perkins",81
East Baton Rouge,02 002B,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,02 002B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,02 002B,U.S. Senate,,R,Suzanne Haik Terrell,60
East Baton Rouge,02 003,U.S. Senate,,D,Raymond Brown,6
East Baton Rouge,02 003,U.S. Senate,,R,John Cooksey,16
East Baton Rouge,02 003,U.S. Senate,,D,Mary Landrieu,175
East Baton Rouge,02 003,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",3
East Baton Rouge,02 003,U.S. Senate,,O,James Lemann,2
East Baton Rouge,02 003,U.S. Senate,,R,"""Tony"" Perkins",117
East Baton Rouge,02 003,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 003,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 003,U.S. Senate,,R,Suzanne Haik Terrell,115
East Baton Rouge,02 004A,U.S. Senate,,D,Raymond Brown,7
East Baton Rouge,02 004A,U.S. Senate,,R,John Cooksey,8
East Baton Rouge,02 004A,U.S. Senate,,D,Mary Landrieu,237
East Baton Rouge,02 004A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 004A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 004A,U.S. Senate,,R,"""Tony"" Perkins",75
East Baton Rouge,02 004A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 004A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 004A,U.S. Senate,,R,Suzanne Haik Terrell,85
East Baton Rouge,02 004B,U.S. Senate,,D,Raymond Brown,11
East Baton Rouge,02 004B,U.S. Senate,,R,John Cooksey,15
East Baton Rouge,02 004B,U.S. Senate,,D,Mary Landrieu,222
East Baton Rouge,02 004B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,02 004B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 004B,U.S. Senate,,R,"""Tony"" Perkins",90
East Baton Rouge,02 004B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 004B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",2
East Baton Rouge,02 004B,U.S. Senate,,R,Suzanne Haik Terrell,75
East Baton Rouge,02 005,U.S. Senate,,D,Raymond Brown,10
East Baton Rouge,02 005,U.S. Senate,,R,John Cooksey,18
East Baton Rouge,02 005,U.S. Senate,,D,Mary Landrieu,155
East Baton Rouge,02 005,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 005,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 005,U.S. Senate,,R,"""Tony"" Perkins",33
East Baton Rouge,02 005,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 005,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 005,U.S. Senate,,R,Suzanne Haik Terrell,38
East Baton Rouge,02 006A,U.S. Senate,,D,Raymond Brown,10
East Baton Rouge,02 006A,U.S. Senate,,R,John Cooksey,10
East Baton Rouge,02 006A,U.S. Senate,,D,Mary Landrieu,202
East Baton Rouge,02 006A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",3
East Baton Rouge,02 006A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 006A,U.S. Senate,,R,"""Tony"" Perkins",112
East Baton Rouge,02 006A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 006A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 006A,U.S. Senate,,R,Suzanne Haik Terrell,85
East Baton Rouge,02 006B,U.S. Senate,,D,Raymond Brown,9
East Baton Rouge,02 006B,U.S. Senate,,R,John Cooksey,16
East Baton Rouge,02 006B,U.S. Senate,,D,Mary Landrieu,200
East Baton Rouge,02 006B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,02 006B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 006B,U.S. Senate,,R,"""Tony"" Perkins",133
East Baton Rouge,02 006B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 006B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 006B,U.S. Senate,,R,Suzanne Haik Terrell,78
East Baton Rouge,02 007A,U.S. Senate,,D,Raymond Brown,5
East Baton Rouge,02 007A,U.S. Senate,,R,John Cooksey,11
East Baton Rouge,02 007A,U.S. Senate,,D,Mary Landrieu,133
East Baton Rouge,02 007A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,02 007A,U.S. Senate,,O,James Lemann,1
East Baton Rouge,02 007A,U.S. Senate,,R,"""Tony"" Perkins",127
East Baton Rouge,02 007A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 007A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,02 007A,U.S. Senate,,R,Suzanne Haik Terrell,105
East Baton Rouge,02 007B,U.S. Senate,,D,Raymond Brown,6
East Baton Rouge,02 007B,U.S. Senate,,R,John Cooksey,28
East Baton Rouge,02 007B,U.S. Senate,,D,Mary Landrieu,119
East Baton Rouge,02 007B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 007B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 007B,U.S. Senate,,R,"""Tony"" Perkins",120
East Baton Rouge,02 007B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 007B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,02 007B,U.S. Senate,,R,Suzanne Haik Terrell,84
East Baton Rouge,02 008A,U.S. Senate,,D,Raymond Brown,3
East Baton Rouge,02 008A,U.S. Senate,,R,John Cooksey,26
East Baton Rouge,02 008A,U.S. Senate,,D,Mary Landrieu,122
East Baton Rouge,02 008A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 008A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 008A,U.S. Senate,,R,"""Tony"" Perkins",238
East Baton Rouge,02 008A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 008A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,02 008A,U.S. Senate,,R,Suzanne Haik Terrell,137
East Baton Rouge,02 008B,U.S. Senate,,D,Raymond Brown,4
East Baton Rouge,02 008B,U.S. Senate,,R,John Cooksey,24
East Baton Rouge,02 008B,U.S. Senate,,D,Mary Landrieu,125
East Baton Rouge,02 008B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 008B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 008B,U.S. Senate,,R,"""Tony"" Perkins",255
East Baton Rouge,02 008B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 008B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 008B,U.S. Senate,,R,Suzanne Haik Terrell,158
East Baton Rouge,02 009A,U.S. Senate,,D,Raymond Brown,9
East Baton Rouge,02 009A,U.S. Senate,,R,John Cooksey,4
East Baton Rouge,02 009A,U.S. Senate,,D,Mary Landrieu,247
East Baton Rouge,02 009A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",3
East Baton Rouge,02 009A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 009A,U.S. Senate,,R,"""Tony"" Perkins",13
East Baton Rouge,02 009A,U.S. Senate,,O,Gary D. Robbins,1
East Baton Rouge,02 009A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",1
East Baton Rouge,02 009A,U.S. Senate,,R,Suzanne Haik Terrell,19
East Baton Rouge,02 009B,U.S. Senate,,D,Raymond Brown,7
East Baton Rouge,02 009B,U.S. Senate,,R,John Cooksey,3
East Baton Rouge,02 009B,U.S. Senate,,D,Mary Landrieu,217
East Baton Rouge,02 009B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 009B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 009B,U.S. Senate,,R,"""Tony"" Perkins",15
East Baton Rouge,02 009B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 009B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 009B,U.S. Senate,,R,Suzanne Haik Terrell,11
East Baton Rouge,02 010A,U.S. Senate,,D,Raymond Brown,10
East Baton Rouge,02 010A,U.S. Senate,,R,John Cooksey,3
East Baton Rouge,02 010A,U.S. Senate,,D,Mary Landrieu,158
East Baton Rouge,02 010A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",2
East Baton Rouge,02 010A,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 010A,U.S. Senate,,R,"""Tony"" Perkins",66
East Baton Rouge,02 010A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 010A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 010A,U.S. Senate,,R,Suzanne Haik Terrell,82
East Baton Rouge,02 010B,U.S. Senate,,D,Raymond Brown,6
East Baton Rouge,02 010B,U.S. Senate,,R,John Cooksey,11
East Baton Rouge,02 010B,U.S. Senate,,D,Mary Landrieu,169
East Baton Rouge,02 010B,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",1
East Baton Rouge,02 010B,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 010B,U.S. Senate,,R,"""Tony"" Perkins",79
East Baton Rouge,02 010B,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 010B,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 010B,U.S. Senate,,R,Suzanne Haik Terrell,76
East Baton Rouge,02 011,U.S. Senate,,D,Raymond Brown,6
East Baton Rouge,02 011,U.S. Senate,,R,John Cooksey,7
East Baton Rouge,02 011,U.S. Senate,,D,Mary Landrieu,168
East Baton Rouge,02 011,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",0
East Baton Rouge,02 011,U.S. Senate,,O,James Lemann,0
East Baton Rouge,02 011,U.S. Senate,,R,"""Tony"" Perkins",44
East Baton Rouge,02 011,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 011,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",0
East Baton Rouge,02 011,U.S. Senate,,R,Suzanne Haik Terrell,42
East Baton Rouge,02 012A,U.S. Senate,,D,Raymond Brown,10
East Baton Rouge,02 012A,U.S. Senate,,R,John Cooksey,16
East Baton Rouge,02 012A,U.S. Senate,,D,Mary Landrieu,277
East Baton Rouge,02 012A,U.S. Senate,,O,"Patrick E. ""Live Wire"" Landry",3
East Baton Rouge,02 012A,U.S. Senate,,O,James Lemann,3
East Baton Rouge,02 012A,U.S. Senate,,R,"""Tony"" Perkins",74
East Baton Rouge,02 012A,U.S. Senate,,O,Gary D. Robbins,0
East Baton Rouge,02 012A,U.S. Senate,,R,"Ernest Edward Skillman, Jr.",2
East Baton Rouge,02 012A,U.S. Senate,,R,Suzanne Haik Terrell,68
East Baton Rouge,02 012B,U.S. Senate,,D,Raymond Brown,11
