parish,office,district,party,candidate,votes
St. Martin,President,,O,"Ralph Nader, Matt Gonzalez",69
St. Martin,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",78
St. Martin,President,,O,"Gene Amondson, Leroy Pletten",2
St. Martin,President,,O,"Gloria La Riva, Eugene Puryear",7
St. Martin,President,,O,"James Harris, Alyson Kennedy",11
St. Mary,President,,D,"Barack Obama, Joe Biden",9345
St. Mary,President,,G,"Cynthia McKinney,Rosa Clemente",132
St. Mary,President,,R,"John McCain, Sarah Palin",13183
St. Mary,President,,O,"Chuck Baldwin, Darrell Castle",25
St. Mary,President,,O,"Ralph Nader, Matt Gonzalez",80
St. Mary,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",117
St. Mary,President,,O,"Gene Amondson, Leroy Pletten",2
St. Mary,President,,O,"Gloria La Riva, Eugene Puryear",4
St. Mary,President,,O,"James Harris, Alyson Kennedy",15
St. Tammany,President,,D,"Barack Obama, Joe Biden",24596
St. Tammany,President,,G,"Cynthia McKinney,Rosa Clemente",402
St. Tammany,President,,R,"John McCain, Sarah Palin",83078
St. Tammany,President,,O,"Chuck Baldwin, Darrell Castle",200
St. Tammany,President,,O,"Ralph Nader, Matt Gonzalez",410
St. Tammany,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",790
St. Tammany,President,,O,"Gene Amondson, Leroy Pletten",9
St. Tammany,President,,O,"Gloria La Riva, Eugene Puryear",18
St. Tammany,President,,O,"James Harris, Alyson Kennedy",39
Tangipahoa,President,,D,"Barack Obama, Joe Biden",16438
Tangipahoa,President,,G,"Cynthia McKinney,Rosa Clemente",217
Tangipahoa,President,,R,"John McCain, Sarah Palin",31434
Tangipahoa,President,,O,"Chuck Baldwin, Darrell Castle",56
Tangipahoa,President,,O,"Ralph Nader, Matt Gonzalez",163
Tangipahoa,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",253
Tangipahoa,President,,O,"Gene Amondson, Leroy Pletten",9
Tangipahoa,President,,O,"Gloria La Riva, Eugene Puryear",9
Tangipahoa,President,,O,"James Harris, Alyson Kennedy",23
Tensas,President,,D,"Barack Obama, Joe Biden",1646
Tensas,President,,G,"Cynthia McKinney,Rosa Clemente",11
Tensas,President,,R,"John McCain, Sarah Palin",1367
Tensas,President,,O,"Chuck Baldwin, Darrell Castle",3
Tensas,President,,O,"Ralph Nader, Matt Gonzalez",4
Tensas,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",8
Tensas,President,,O,"Gene Amondson, Leroy Pletten",0
Tensas,President,,O,"Gloria La Riva, Eugene Puryear",0
Tensas,President,,O,"James Harris, Alyson Kennedy",1
Terrebonne,President,,D,"Barack Obama, Joe Biden",11581
Terrebonne,President,,G,"Cynthia McKinney,Rosa Clemente",316
Terrebonne,President,,R,"John McCain, Sarah Palin",28210
Terrebonne,President,,O,"Chuck Baldwin, Darrell Castle",75
Terrebonne,President,,O,"Ralph Nader, Matt Gonzalez",184
Terrebonne,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",297
Terrebonne,President,,O,"Gene Amondson, Leroy Pletten",8
Terrebonne,President,,O,"Gloria La Riva, Eugene Puryear",9
Terrebonne,President,,O,"James Harris, Alyson Kennedy",16
Union,President,,D,"Barack Obama, Joe Biden",3103
Union,President,,G,"Cynthia McKinney,Rosa Clemente",42
Union,President,,R,"John McCain, Sarah Palin",7619
Union,President,,O,"Chuck Baldwin, Darrell Castle",21
Union,President,,O,"Ralph Nader, Matt Gonzalez",27
Union,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",47
Union,President,,O,"Gene Amondson, Leroy Pletten",1
Union,President,,O,"Gloria La Riva, Eugene Puryear",1
Union,President,,O,"James Harris, Alyson Kennedy",7
Vermilion,President,,D,"Barack Obama, Joe Biden",6266
Vermilion,President,,G,"Cynthia McKinney,Rosa Clemente",185
Vermilion,President,,R,"John McCain, Sarah Palin",18069
Vermilion,President,,O,"Chuck Baldwin, Darrell Castle",41
Vermilion,President,,O,"Ralph Nader, Matt Gonzalez",129
Vermilion,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",123
Vermilion,President,,O,"Gene Amondson, Leroy Pletten",6
Vermilion,President,,O,"Gloria La Riva, Eugene Puryear",4
Vermilion,President,,O,"James Harris, Alyson Kennedy",10
Vernon,President,,D,"Barack Obama, Joe Biden",3534
Vernon,President,,G,"Cynthia McKinney,Rosa Clemente",85
Vernon,President,,R,"John McCain, Sarah Palin",11946
Vernon,President,,O,"Chuck Baldwin, Darrell Castle",26
Vernon,President,,O,"Ralph Nader, Matt Gonzalez",98
Vernon,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",69
Vernon,President,,O,"Gene Amondson, Leroy Pletten",2
Vernon,President,,O,"Gloria La Riva, Eugene Puryear",3
Vernon,President,,O,"James Harris, Alyson Kennedy",6
Washington,President,,D,"Barack Obama, Joe Biden",6122
Washington,President,,G,"Cynthia McKinney,Rosa Clemente",107
Washington,President,,R,"John McCain, Sarah Palin",12215
Washington,President,,O,"Chuck Baldwin, Darrell Castle",31
Washington,President,,O,"Ralph Nader, Matt Gonzalez",56
Washington,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",74
Washington,President,,O,"Gene Amondson, Leroy Pletten",4
Washington,President,,O,"Gloria La Riva, Eugene Puryear",5
Washington,President,,O,"James Harris, Alyson Kennedy",10
Webster,President,,D,"Barack Obama, Joe Biden",6610
Webster,President,,G,"Cynthia McKinney,Rosa Clemente",63
Webster,President,,R,"John McCain, Sarah Palin",11417
Webster,President,,O,"Chuck Baldwin, Darrell Castle",33
Webster,President,,O,"Ralph Nader, Matt Gonzalez",50
Webster,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",82
Webster,President,,O,"Gene Amondson, Leroy Pletten",5
Webster,President,,O,"Gloria La Riva, Eugene Puryear",4
Webster,President,,O,"James Harris, Alyson Kennedy",6
West Baton Rouge,President,,D,"Barack Obama, Joe Biden",5043
West Baton Rouge,President,,G,"Cynthia McKinney,Rosa Clemente",51
West Baton Rouge,President,,R,"John McCain, Sarah Palin",6654
West Baton Rouge,President,,O,"Chuck Baldwin, Darrell Castle",15
West Baton Rouge,President,,O,"Ralph Nader, Matt Gonzalez",53
West Baton Rouge,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",43
West Baton Rouge,President,,O,"Gene Amondson, Leroy Pletten",0
West Baton Rouge,President,,O,"Gloria La Riva, Eugene Puryear",2
West Baton Rouge,President,,O,"James Harris, Alyson Kennedy",5
West Carroll,President,,D,"Barack Obama, Joe Biden",878
West Carroll,President,,G,"Cynthia McKinney,Rosa Clemente",32
West Carroll,President,,R,"John McCain, Sarah Palin",4045
West Carroll,President,,O,"Chuck Baldwin, Darrell Castle",2
West Carroll,President,,O,"Ralph Nader, Matt Gonzalez",11
West Carroll,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",17
West Carroll,President,,O,"Gene Amondson, Leroy Pletten",1
West Carroll,President,,O,"Gloria La Riva, Eugene Puryear",0
West Carroll,President,,O,"James Harris, Alyson Kennedy",1
West Feliciana,President,,D,"Barack Obama, Joe Biden",2415
West Feliciana,President,,G,"Cynthia McKinney,Rosa Clemente",13
West Feliciana,President,,R,"John McCain, Sarah Palin",3150
West Feliciana,President,,O,"Chuck Baldwin, Darrell Castle",6
West Feliciana,President,,O,"Ralph Nader, Matt Gonzalez",6
West Feliciana,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",24
West Feliciana,President,,O,"Gene Amondson, Leroy Pletten",1
West Feliciana,President,,O,"Gloria La Riva, Eugene Puryear",1
West Feliciana,President,,O,"James Harris, Alyson Kennedy",4
Winn,President,,D,"Barack Obama, Joe Biden",2047
Winn,President,,G,"Cynthia McKinney,Rosa Clemente",39
Winn,President,,R,"John McCain, Sarah Palin",4632
Winn,President,,O,"Chuck Baldwin, Darrell Castle",8
Winn,President,,O,"Ralph Nader, Matt Gonzalez",9
Winn,President,,O,"""Ron"" Paul,Barry Goldwater,Jr.",29
Winn,President,,O,"Gene Amondson, Leroy Pletten",3
Winn,President,,O,"Gloria La Riva, Eugene Puryear",2
Winn,President,,O,"James Harris, Alyson Kennedy",3
Acadia,U.S. Senate,,L,Richard Fontanesi,283
Acadia,U.S. Senate,,R,John Kennedy,14090
Acadia,U.S. Senate,,D,Mary Landrieu,11383
Acadia,U.S. Senate,,N,"""Jay"" Patel",206
Acadia,U.S. Senate,,O,Robert Stewart,155
Allen,U.S. Senate,,L,Richard Fontanesi,121
Allen,U.S. Senate,,R,John Kennedy,4134
Allen,U.S. Senate,,D,Mary Landrieu,4665
Allen,U.S. Senate,,N,"""Jay"" Patel",96
Allen,U.S. Senate,,O,Robert Stewart,75
Ascension,U.S. Senate,,L,Richard Fontanesi,447
Ascension,U.S. Senate,,R,John Kennedy,24039
Ascension,U.S. Senate,,D,Mary Landrieu,20269
Ascension,U.S. Senate,,N,"""Jay"" Patel",368
Ascension,U.S. Senate,,O,Robert Stewart,177
Assumption,U.S. Senate,,L,Richard Fontanesi,79
Assumption,U.S. Senate,,R,John Kennedy,3793
Assumption,U.S. Senate,,D,Mary Landrieu,6401
Assumption,U.S. Senate,,N,"""Jay"" Patel",69
Assumption,U.S. Senate,,O,Robert Stewart,31
Avoyelles,U.S. Senate,,L,Richard Fontanesi,212
Avoyelles,U.S. Senate,,R,John Kennedy,7086
Avoyelles,U.S. Senate,,D,Mary Landrieu,8737
Avoyelles,U.S. Senate,,N,"""Jay"" Patel",153
Avoyelles,U.S. Senate,,O,Robert Stewart,113
Beauregard,U.S. Senate,,L,Richard Fontanesi,176
Beauregard,U.S. Senate,,R,John Kennedy,7500
Beauregard,U.S. Senate,,D,Mary Landrieu,5297
Beauregard,U.S. Senate,,N,"""Jay"" Patel",188
Beauregard,U.S. Senate,,O,Robert Stewart,181
Bienville,U.S. Senate,,L,Richard Fontanesi,69
Bienville,U.S. Senate,,R,John Kennedy,2796
Bienville,U.S. Senate,,D,Mary Landrieu,4143
Bienville,U.S. Senate,,N,"""Jay"" Patel",57
Bienville,U.S. Senate,,O,Robert Stewart,136
Bossier,U.S. Senate,,L,Richard Fontanesi,437
Bossier,U.S. Senate,,R,John Kennedy,25700
Bossier,U.S. Senate,,D,Mary Landrieu,17232
Bossier,U.S. Senate,,N,"""Jay"" Patel",341
Bossier,U.S. Senate,,O,Robert Stewart,212
Caddo,U.S. Senate,,L,Richard Fontanesi,800
Caddo,U.S. Senate,,R,John Kennedy,41348
Caddo,U.S. Senate,,D,Mary Landrieu,60558
Caddo,U.S. Senate,,N,"""Jay"" Patel",510
Caddo,U.S. Senate,,O,Robert Stewart,415
Calcasieu,U.S. Senate,,L,Richard Fontanesi,969
Calcasieu,U.S. Senate,,R,John Kennedy,36855
Calcasieu,U.S. Senate,,D,Mary Landrieu,41183
Calcasieu,U.S. Senate,,N,"""Jay"" Patel",699
Calcasieu,U.S. Senate,,O,Robert Stewart,533
Caldwell,U.S. Senate,,L,Richard Fontanesi,60
Caldwell,U.S. Senate,,R,John Kennedy,2835
Caldwell,U.S. Senate,,D,Mary Landrieu,1732
Caldwell,U.S. Senate,,N,"""Jay"" Patel",40
Caldwell,U.S. Senate,,O,Robert Stewart,22
Cameron,U.S. Senate,,L,Richard Fontanesi,41
Cameron,U.S. Senate,,R,John Kennedy,1738
Cameron,U.S. Senate,,D,Mary Landrieu,1863
Cameron,U.S. Senate,,N,"""Jay"" Patel",39
Cameron,U.S. Senate,,O,Robert Stewart,23
Catahoula,U.S. Senate,,L,Richard Fontanesi,51
Catahoula,U.S. Senate,,R,John Kennedy,2482
Catahoula,U.S. Senate,,D,Mary Landrieu,2411
Catahoula,U.S. Senate,,N,"""Jay"" Patel",35
Catahoula,U.S. Senate,,O,Robert Stewart,33
Claiborne,U.S. Senate,,L,Richard Fontanesi,51
Claiborne,U.S. Senate,,R,John Kennedy,2883
Claiborne,U.S. Senate,,D,Mary Landrieu,3468
Claiborne,U.S. Senate,,N,"""Jay"" Patel",37
Claiborne,U.S. Senate,,O,Robert Stewart,139
Concordia,U.S. Senate,,L,Richard Fontanesi,122
Concordia,U.S. Senate,,R,John Kennedy,4175
Concordia,U.S. Senate,,D,Mary Landrieu,4687
Concordia,U.S. Senate,,N,"""Jay"" Patel",63
Concordia,U.S. Senate,,O,Robert Stewart,48
De Soto,U.S. Senate,,L,Richard Fontanesi,114
De Soto,U.S. Senate,,R,John Kennedy,5352
De Soto,U.S. Senate,,D,Mary Landrieu,6134
De Soto,U.S. Senate,,N,"""Jay"" Patel",73
De Soto,U.S. Senate,,O,Robert Stewart,64
East Baton Rouge,U.S. Senate,,L,Richard Fontanesi,1647
East Baton Rouge,U.S. Senate,,R,John Kennedy,80222
East Baton Rouge,U.S. Senate,,D,Mary Landrieu,110694
East Baton Rouge,U.S. Senate,,N,"""Jay"" Patel",890
East Baton Rouge,U.S. Senate,,O,Robert Stewart,507
East Carroll,U.S. Senate,,L,Richard Fontanesi,17
East Carroll,U.S. Senate,,R,John Kennedy,993
East Carroll,U.S. Senate,,D,Mary Landrieu,2296
East Carroll,U.S. Senate,,N,"""Jay"" Patel",11
East Carroll,U.S. Senate,,O,Robert Stewart,20
East Feliciana,U.S. Senate,,L,Richard Fontanesi,70
East Feliciana,U.S. Senate,,R,John Kennedy,4402
East Feliciana,U.S. Senate,,D,Mary Landrieu,5175
East Feliciana,U.S. Senate,,N,"""Jay"" Patel",48
East Feliciana,U.S. Senate,,O,Robert Stewart,47
Evangeline,U.S. Senate,,L,Richard Fontanesi,187
Evangeline,U.S. Senate,,R,John Kennedy,6852
Evangeline,U.S. Senate,,D,Mary Landrieu,8082
Evangeline,U.S. Senate,,N,"""Jay"" Patel",121
Evangeline,U.S. Senate,,O,Robert Stewart,73
Franklin,U.S. Senate,,L,Richard Fontanesi,79
Franklin,U.S. Senate,,R,John Kennedy,5032
Franklin,U.S. Senate,,D,Mary Landrieu,3784
Franklin,U.S. Senate,,N,"""Jay"" Patel",47
Franklin,U.S. Senate,,O,Robert Stewart,46
Grant,U.S. Senate,,L,Richard Fontanesi,103
Grant,U.S. Senate,,R,John Kennedy,5230
Grant,U.S. Senate,,D,Mary Landrieu,2702
Grant,U.S. Senate,,N,"""Jay"" Patel",105
Grant,U.S. Senate,,O,Robert Stewart,61
Iberia,U.S. Senate,,L,Richard Fontanesi,288
Iberia,U.S. Senate,,R,John Kennedy,14858
Iberia,U.S. Senate,,D,Mary Landrieu,15895
Iberia,U.S. Senate,,N,"""Jay"" Patel",207
Iberia,U.S. Senate,,O,Robert Stewart,142
Iberville,U.S. Senate,,L,Richard Fontanesi,112
Iberville,U.S. Senate,,R,John Kennedy,4936
Iberville,U.S. Senate,,D,Mary Landrieu,10532
Iberville,U.S. Senate,,N,"""Jay"" Patel",80
Iberville,U.S. Senate,,O,Robert Stewart,53
Jackson,U.S. Senate,,L,Richard Fontanesi,68
Jackson,U.S. Senate,,R,John Kennedy,4183
Jackson,U.S. Senate,,D,Mary Landrieu,3157
Jackson,U.S. Senate,,N,"""Jay"" Patel",39
Jackson,U.S. Senate,,O,Robert Stewart,81
Jefferson,U.S. Senate,,L,Richard Fontanesi,1727
Jefferson,U.S. Senate,,R,John Kennedy,79965
Jefferson,U.S. Senate,,D,Mary Landrieu,91966
Jefferson,U.S. Senate,,N,"""Jay"" Patel",1225
Jefferson,U.S. Senate,,O,Robert Stewart,722
Jefferson Davis,U.S. Senate,,L,Richard Fontanesi,118
Jefferson Davis,U.S. Senate,,R,John Kennedy,6487
Jefferson Davis,U.S. Senate,,D,Mary Landrieu,6028
Jefferson Davis,U.S. Senate,,N,"""Jay"" Patel",122
Jefferson Davis,U.S. Senate,,O,Robert Stewart,91
Lafayette,U.S. Senate,,L,Richard Fontanesi,1177
Lafayette,U.S. Senate,,R,John Kennedy,50054
Lafayette,U.S. Senate,,D,Mary Landrieu,40826
Lafayette,U.S. Senate,,N,"""Jay"" Patel",686
Lafayette,U.S. Senate,,O,Robert Stewart,335
Lafourche,U.S. Senate,,L,Richard Fontanesi,386
Lafourche,U.S. Senate,,R,John Kennedy,17513
Lafourche,U.S. Senate,,D,Mary Landrieu,17778
Lafourche,U.S. Senate,,N,"""Jay"" Patel",362
Lafourche,U.S. Senate,,O,Robert Stewart,148
Lasalle,U.S. Senate,,L,Richard Fontanesi,71
Lasalle,U.S. Senate,,R,John Kennedy,4542
Lasalle,U.S. Senate,,D,Mary Landrieu,1599
Lasalle,U.S. Senate,,N,"""Jay"" Patel",91
Lasalle,U.S. Senate,,O,Robert Stewart,62
Lincoln,U.S. Senate,,L,Richard Fontanesi,160
Lincoln,U.S. Senate,,R,John Kennedy,8840
Lincoln,U.S. Senate,,D,Mary Landrieu,8960
Lincoln,U.S. Senate,,N,"""Jay"" Patel",106
Lincoln,U.S. Senate,,O,Robert Stewart,78
Livingston,U.S. Senate,,L,Richard Fontanesi,520
Livingston,U.S. Senate,,R,John Kennedy,33401
Livingston,U.S. Senate,,D,Mary Landrieu,15295
Livingston,U.S. Senate,,N,"""Jay"" Patel",477
Livingston,U.S. Senate,,O,Robert Stewart,284
Madison,U.S. Senate,,L,Richard Fontanesi,43
Madison,U.S. Senate,,R,John Kennedy,1722
Madison,U.S. Senate,,D,Mary Landrieu,3165
Madison,U.S. Senate,,N,"""Jay"" Patel",21
Madison,U.S. Senate,,O,Robert Stewart,21
Morehouse,U.S. Senate,,L,Richard Fontanesi,96
Morehouse,U.S. Senate,,R,John Kennedy,5763
Morehouse,U.S. Senate,,D,Mary Landrieu,6647
Morehouse,U.S. Senate,,N,"""Jay"" Patel",86
Morehouse,U.S. Senate,,O,Robert Stewart,64
Natchitoches,U.S. Senate,,L,Richard Fontanesi,196
Natchitoches,U.S. Senate,,R,John Kennedy,7084
Natchitoches,U.S. Senate,,D,Mary Landrieu,9016
Natchitoches,U.S. Senate,,N,"""Jay"" Patel",130
Natchitoches,U.S. Senate,,O,Robert Stewart,115
Orleans,U.S. Senate,,L,Richard Fontanesi,1181
Orleans,U.S. Senate,,R,John Kennedy,20434
Orleans,U.S. Senate,,D,Mary Landrieu,119991
Orleans,U.S. Senate,,N,"""Jay"" Patel",1118
Orleans,U.S. Senate,,O,Robert Stewart,314
Ouachita,U.S. Senate,,L,Richard Fontanesi,471
Ouachita,U.S. Senate,,R,John Kennedy,35075
Ouachita,U.S. Senate,,D,Mary Landrieu,28323
Ouachita,U.S. Senate,,N,"""Jay"" Patel",337
Ouachita,U.S. Senate,,O,Robert Stewart,196
Plaquemines,U.S. Senate,,L,Richard Fontanesi,86
Plaquemines,U.S. Senate,,R,John Kennedy,4547
Plaquemines,U.S. Senate,,D,Mary Landrieu,5361
Plaquemines,U.S. Senate,,N,"""Jay"" Patel",79
Plaquemines,U.S. Senate,,O,Robert Stewart,37
Pointe Coupee,U.S. Senate,,L,Richard Fontanesi,77
Pointe Coupee,U.S. Senate,,R,John Kennedy,3979
Pointe Coupee,U.S. Senate,,D,Mary Landrieu,7937
Pointe Coupee,U.S. Senate,,N,"""Jay"" Patel",77
Pointe Coupee,U.S. Senate,,O,Robert Stewart,48
Rapides,U.S. Senate,,L,Richard Fontanesi,511
Rapides,U.S. Senate,,R,John Kennedy,29414
Rapides,U.S. Senate,,D,Mary Landrieu,25511
Rapides,U.S. Senate,,N,"""Jay"" Patel",407
Rapides,U.S. Senate,,O,Robert Stewart,398
Red River,U.S. Senate,,L,Richard Fontanesi,43
Red River,U.S. Senate,,R,John Kennedy,1734
Red River,U.S. Senate,,D,Mary Landrieu,2601
Red River,U.S. Senate,,N,"""Jay"" Patel",28
Red River,U.S. Senate,,O,Robert Stewart,33
Richland,U.S. Senate,,L,Richard Fontanesi,56
Richland,U.S. Senate,,R,John Kennedy,4688
Richland,U.S. Senate,,D,Mary Landrieu,3983
Richland,U.S. Senate,,N,"""Jay"" Patel",52
Richland,U.S. Senate,,O,Robert Stewart,45
Sabine,U.S. Senate,,L,Richard Fontanesi,148
Sabine,U.S. Senate,,R,John Kennedy,5338
Sabine,U.S. Senate,,D,Mary Landrieu,3480
Sabine,U.S. Senate,,N,"""Jay"" Patel",88
Sabine,U.S. Senate,,O,Robert Stewart,94
St. Bernard,U.S. Senate,,L,Richard Fontanesi,166
St. Bernard,U.S. Senate,,R,John Kennedy,5119
St. Bernard,U.S. Senate,,D,Mary Landrieu,7628
St. Bernard,U.S. Senate,,N,"""Jay"" Patel",153
St. Bernard,U.S. Senate,,O,Robert Stewart,67
St. Charles,U.S. Senate,,L,Richard Fontanesi,259
St. Charles,U.S. Senate,,R,John Kennedy,12097
St. Charles,U.S. Senate,,D,Mary Landrieu,11785
St. Charles,U.S. Senate,,N,"""Jay"" Patel",195
St. Charles,U.S. Senate,,O,Robert Stewart,71
St. Helena,U.S. Senate,,L,Richard Fontanesi,33
St. Helena,U.S. Senate,,R,John Kennedy,1892
St. Helena,U.S. Senate,,D,Mary Landrieu,4063
St. Helena,U.S. Senate,,N,"""Jay"" Patel",30
St. Helena,U.S. Senate,,O,Robert Stewart,34
St. James,U.S. Senate,,L,Richard Fontanesi,69
St. James,U.S. Senate,,R,John Kennedy,3743
St. James,U.S. Senate,,D,Mary Landrieu,8011
St. James,U.S. Senate,,N,"""Jay"" Patel",62
St. James,U.S. Senate,,O,Robert Stewart,28
St. John The Baptist,U.S. Senate,,L,Richard Fontanesi,178
St. John The Baptist,U.S. Senate,,R,John Kennedy,6458
St. John The Baptist,U.S. Senate,,D,Mary Landrieu,13754
St. John The Baptist,U.S. Senate,,N,"""Jay"" Patel",117
St. John The Baptist,U.S. Senate,,O,Robert Stewart,61
St. Landry,U.S. Senate,,L,Richard Fontanesi,330
St. Landry,U.S. Senate,,R,John Kennedy,16580
St. Landry,U.S. Senate,,D,Mary Landrieu,23762
St. Landry,U.S. Senate,,N,"""Jay"" Patel",230
St. Landry,U.S. Senate,,O,Robert Stewart,139
St. Martin,U.S. Senate,,L,Richard Fontanesi,186
St. Martin,U.S. Senate,,R,John Kennedy,10515
St. Martin,U.S. Senate,,D,Mary Landrieu,11990
St. Martin,U.S. Senate,,N,"""Jay"" Patel",144
St. Martin,U.S. Senate,,O,Robert Stewart,80
St. Mary,U.S. Senate,,L,Richard Fontanesi,222
St. Mary,U.S. Senate,,R,John Kennedy,9458
St. Mary,U.S. Senate,,D,Mary Landrieu,11633
St. Mary,U.S. Senate,,N,"""Jay"" Patel",197
St. Mary,U.S. Senate,,O,Robert Stewart,112
St. Tammany,U.S. Senate,,L,Richard Fontanesi,1214
St. Tammany,U.S. Senate,,R,John Kennedy,65150
St. Tammany,U.S. Senate,,D,Mary Landrieu,39429
St. Tammany,U.S. Senate,,N,"""Jay"" Patel",883
St. Tammany,U.S. Senate,,O,Robert Stewart,419
Tangipahoa,U.S. Senate,,L,Richard Fontanesi,497
Tangipahoa,U.S. Senate,,R,John Kennedy,23714
Tangipahoa,U.S. Senate,,D,Mary Landrieu,22475
Tangipahoa,U.S. Senate,,N,"""Jay"" Patel",427
Tangipahoa,U.S. Senate,,O,Robert Stewart,306
Tensas,U.S. Senate,,L,Richard Fontanesi,25
Tensas,U.S. Senate,,R,John Kennedy,979
Tensas,U.S. Senate,,D,Mary Landrieu,1771
Tensas,U.S. Senate,,N,"""Jay"" Patel",10
Tensas,U.S. Senate,,O,Robert Stewart,10
Terrebonne,U.S. Senate,,L,Richard Fontanesi,458
Terrebonne,U.S. Senate,,R,John Kennedy,19542
Terrebonne,U.S. Senate,,D,Mary Landrieu,18625
Terrebonne,U.S. Senate,,N,"""Jay"" Patel",317
Terrebonne,U.S. Senate,,O,Robert Stewart,205
Union,U.S. Senate,,L,Richard Fontanesi,85
Union,U.S. Senate,,R,John Kennedy,6175
Union,U.S. Senate,,D,Mary Landrieu,3966
Union,U.S. Senate,,N,"""Jay"" Patel",59
Union,U.S. Senate,,O,Robert Stewart,60
Vermilion,U.S. Senate,,L,Richard Fontanesi,314
Vermilion,U.S. Senate,,R,John Kennedy,12356
Vermilion,U.S. Senate,,D,Mary Landrieu,11148
Vermilion,U.S. Senate,,N,"""Jay"" Patel",212
Vermilion,U.S. Senate,,O,Robert Stewart,115
Vernon,U.S. Senate,,L,Richard Fontanesi,259
Vernon,U.S. Senate,,R,John Kennedy,8266
Vernon,U.S. Senate,,D,Mary Landrieu,5961
Vernon,U.S. Senate,,N,"""Jay"" Patel",192
Vernon,U.S. Senate,,O,Robert Stewart,169
Washington,U.S. Senate,,L,Richard Fontanesi,211
Washington,U.S. Senate,,R,John Kennedy,8743
Washington,U.S. Senate,,D,Mary Landrieu,8852
Washington,U.S. Senate,,N,"""Jay"" Patel",166
Washington,U.S. Senate,,O,Robert Stewart,170
Webster,U.S. Senate,,L,Richard Fontanesi,168
Webster,U.S. Senate,,R,John Kennedy,8468
Webster,U.S. Senate,,D,Mary Landrieu,8516
Webster,U.S. Senate,,N,"""Jay"" Patel",143
Webster,U.S. Senate,,O,Robert Stewart,124
West Baton Rouge,U.S. Senate,,L,Richard Fontanesi,82
West Baton Rouge,U.S. Senate,,R,John Kennedy,4760
West Baton Rouge,U.S. Senate,,D,Mary Landrieu,6712
West Baton Rouge,U.S. Senate,,N,"""Jay"" Patel",73
West Baton Rouge,U.S. Senate,,O,Robert Stewart,40
West Carroll,U.S. Senate,,L,Richard Fontanesi,47
West Carroll,U.S. Senate,,R,John Kennedy,3138
West Carroll,U.S. Senate,,D,Mary Landrieu,1502
West Carroll,U.S. Senate,,N,"""Jay"" Patel",25
West Carroll,U.S. Senate,,O,Robert Stewart,32
West Feliciana,U.S. Senate,,L,Richard Fontanesi,55
West Feliciana,U.S. Senate,,R,John Kennedy,2452
West Feliciana,U.S. Senate,,D,Mary Landrieu,2953
West Feliciana,U.S. Senate,,N,"""Jay"" Patel",21
West Feliciana,U.S. Senate,,O,Robert Stewart,13
Winn,U.S. Senate,,L,Richard Fontanesi,62
Winn,U.S. Senate,,R,John Kennedy,3478
Winn,U.S. Senate,,D,Mary Landrieu,2815
Winn,U.S. Senate,,N,"""Jay"" Patel",59
Winn,U.S. Senate,,O,Robert Stewart,53
Jefferson,U.S. House,1,D,"""Jim"" Harlan",29942
Jefferson,U.S. House,1,R,"""Steve"" Scalise",71713
Orleans,U.S. House,1,D,"""Jim"" Harlan",5939
Orleans,U.S. House,1,R,"""Steve"" Scalise",8358
St. Charles,U.S. House,1,D,"""Jim"" Harlan",1865
St. Charles,U.S. House,1,R,"""Steve"" Scalise",3906
St. Tammany,U.S. House,1,D,"""Jim"" Harlan",33324
St. Tammany,U.S. House,1,R,"""Steve"" Scalise",70546
Tangipahoa,U.S. House,1,D,"""Jim"" Harlan",19777
Tangipahoa,U.S. House,1,R,"""Steve"" Scalise",25573
Washington,U.S. House,1,D,"""Jim"" Harlan",7992
Washington,U.S. House,1,R,"""Steve"" Scalise",9072
Ascension,U.S. House,6,R,"William ""Bill"" Cassidy",15885
Ascension,U.S. House,6,D,"""Don"" Cazayoux",7588
Ascension,U.S. House,6,N,Michael Jackson,1060
East Baton Rouge,U.S. House,6,R,"William ""Bill"" Cassidy",83874
East Baton Rouge,U.S. House,6,D,"""Don"" Cazayoux",80563
East Baton Rouge,U.S. House,6,N,Michael Jackson,27817
East Feliciana,U.S. House,6,R,"William ""Bill"" Cassidy",4188
East Feliciana,U.S. House,6,D,"""Don"" Cazayoux",4059
East Feliciana,U.S. House,6,N,Michael Jackson,1342
Iberville,U.S. House,6,R,"William ""Bill"" Cassidy",2817
Iberville,U.S. House,6,D,"""Don"" Cazayoux",4057
Iberville,U.S. House,6,N,Michael Jackson,1176
Livingston,U.S. House,6,R,"William ""Bill"" Cassidy",33693
Livingston,U.S. House,6,D,"""Don"" Cazayoux",14658
Livingston,U.S. House,6,N,Michael Jackson,1156
