parish,precinct,office,district,party,candidate,votes
Iberville,00 31,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Iberville,00 31,U.S. Senate,,R,William R. McShan,0
Iberville,00 31,U.S. Senate,,D,"""Charlie"" Melancon",225
Iberville,00 31,U.S. Senate,,N,"Sam Houston Melton, Jr.",2
Iberville,00 31,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Iberville,00 31,U.S. Senate,,R,David Vitter,44
Iberville,00 31,U.S. Senate,,O,Ernest D. Wooton,1
Iberville,00 32,U.S. Senate,,N,Michael Karlton Brown,9
Iberville,00 32,U.S. Senate,,N,"R. A. ""Skip"" Galan",9
Iberville,00 32,U.S. Senate,,N,Milton Gordon,6
Iberville,00 32,U.S. Senate,,L,Randall Todd Hayes,11
Iberville,00 32,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",2
Iberville,00 32,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",1
Iberville,00 32,U.S. Senate,,R,William R. McShan,5
Iberville,00 32,U.S. Senate,,D,"""Charlie"" Melancon",418
Iberville,00 32,U.S. Senate,,N,"Sam Houston Melton, Jr.",1
Iberville,00 32,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",8
Iberville,00 32,U.S. Senate,,R,David Vitter,65
Iberville,00 32,U.S. Senate,,O,Ernest D. Wooton,0
Iberville,Early Voting,U.S. Senate,,N,Michael Karlton Brown,2
Iberville,Early Voting,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Iberville,Early Voting,U.S. Senate,,N,Milton Gordon,0
Iberville,Early Voting,U.S. Senate,,L,Randall Todd Hayes,3
Iberville,Early Voting,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",3
Iberville,Early Voting,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",3
Iberville,Early Voting,U.S. Senate,,R,William R. McShan,1
Iberville,Early Voting,U.S. Senate,,D,"""Charlie"" Melancon",280
Iberville,Early Voting,U.S. Senate,,N,"Sam Houston Melton, Jr.",1
Iberville,Early Voting,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Iberville,Early Voting,U.S. Senate,,R,David Vitter,396
Iberville,Early Voting,U.S. Senate,,O,Ernest D. Wooton,6
Iberville,Provisional Votes,U.S. Senate,,N,Michael Karlton Brown,0
Iberville,Provisional Votes,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Iberville,Provisional Votes,U.S. Senate,,N,Milton Gordon,0
Iberville,Provisional Votes,U.S. Senate,,L,Randall Todd Hayes,0
Iberville,Provisional Votes,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Iberville,Provisional Votes,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Iberville,Provisional Votes,U.S. Senate,,R,William R. McShan,0
Iberville,Provisional Votes,U.S. Senate,,D,"""Charlie"" Melancon",0
Iberville,Provisional Votes,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Iberville,Provisional Votes,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Iberville,Provisional Votes,U.S. Senate,,R,David Vitter,0
Iberville,Provisional Votes,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 01,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 01,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 01,U.S. Senate,,N,Milton Gordon,0
Jackson,00 01,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 01,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 01,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 01,U.S. Senate,,R,William R. McShan,0
Jackson,00 01,U.S. Senate,,D,"""Charlie"" Melancon",4
Jackson,00 01,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 01,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 01,U.S. Senate,,R,David Vitter,42
Jackson,00 01,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 02,U.S. Senate,,N,Michael Karlton Brown,2
Jackson,00 02,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 02,U.S. Senate,,N,Milton Gordon,0
Jackson,00 02,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 02,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 02,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",3
Jackson,00 02,U.S. Senate,,R,William R. McShan,5
Jackson,00 02,U.S. Senate,,D,"""Charlie"" Melancon",23
Jackson,00 02,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 02,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",3
Jackson,00 02,U.S. Senate,,R,David Vitter,277
Jackson,00 02,U.S. Senate,,O,Ernest D. Wooton,2
Jackson,00 03,U.S. Senate,,N,Michael Karlton Brown,2
Jackson,00 03,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 03,U.S. Senate,,N,Milton Gordon,0
Jackson,00 03,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 03,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 03,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",3
Jackson,00 03,U.S. Senate,,R,William R. McShan,0
Jackson,00 03,U.S. Senate,,D,"""Charlie"" Melancon",17
Jackson,00 03,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 03,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",4
Jackson,00 03,U.S. Senate,,R,David Vitter,155
Jackson,00 03,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 04,U.S. Senate,,N,Michael Karlton Brown,3
Jackson,00 04,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 04,U.S. Senate,,N,Milton Gordon,1
Jackson,00 04,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 04,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",1
Jackson,00 04,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",3
Jackson,00 04,U.S. Senate,,R,William R. McShan,1
Jackson,00 04,U.S. Senate,,D,"""Charlie"" Melancon",58
Jackson,00 04,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 04,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",2
Jackson,00 04,U.S. Senate,,R,David Vitter,130
Jackson,00 04,U.S. Senate,,O,Ernest D. Wooton,2
Jackson,00 05,U.S. Senate,,N,Michael Karlton Brown,1
Jackson,00 05,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 05,U.S. Senate,,N,Milton Gordon,0
Jackson,00 05,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 05,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",2
Jackson,00 05,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",1
Jackson,00 05,U.S. Senate,,R,William R. McShan,0
Jackson,00 05,U.S. Senate,,D,"""Charlie"" Melancon",99
Jackson,00 05,U.S. Senate,,N,"Sam Houston Melton, Jr.",1
Jackson,00 05,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",2
Jackson,00 05,U.S. Senate,,R,David Vitter,72
Jackson,00 05,U.S. Senate,,O,Ernest D. Wooton,3
Jackson,00 05A,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 05A,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 05A,U.S. Senate,,N,Milton Gordon,0
Jackson,00 05A,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 05A,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 05A,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 05A,U.S. Senate,,R,William R. McShan,0
Jackson,00 05A,U.S. Senate,,D,"""Charlie"" Melancon",2
Jackson,00 05A,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 05A,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 05A,U.S. Senate,,R,David Vitter,33
Jackson,00 05A,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 06,U.S. Senate,,N,Michael Karlton Brown,2
Jackson,00 06,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 06,U.S. Senate,,N,Milton Gordon,1
Jackson,00 06,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 06,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 06,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",1
Jackson,00 06,U.S. Senate,,R,William R. McShan,2
Jackson,00 06,U.S. Senate,,D,"""Charlie"" Melancon",51
Jackson,00 06,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 06,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",1
Jackson,00 06,U.S. Senate,,R,David Vitter,124
Jackson,00 06,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 07,U.S. Senate,,N,Michael Karlton Brown,2
Jackson,00 07,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 07,U.S. Senate,,N,Milton Gordon,0
Jackson,00 07,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 07,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 07,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 07,U.S. Senate,,R,William R. McShan,0
Jackson,00 07,U.S. Senate,,D,"""Charlie"" Melancon",7
Jackson,00 07,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 07,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 07,U.S. Senate,,R,David Vitter,26
Jackson,00 07,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 08,U.S. Senate,,N,Michael Karlton Brown,6
Jackson,00 08,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 08,U.S. Senate,,N,Milton Gordon,0
Jackson,00 08,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 08,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",1
Jackson,00 08,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 08,U.S. Senate,,R,William R. McShan,1
Jackson,00 08,U.S. Senate,,D,"""Charlie"" Melancon",38
Jackson,00 08,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 08,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 08,U.S. Senate,,R,David Vitter,73
Jackson,00 08,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 08A,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 08A,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 08A,U.S. Senate,,N,Milton Gordon,1
Jackson,00 08A,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 08A,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 08A,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 08A,U.S. Senate,,R,William R. McShan,0
Jackson,00 08A,U.S. Senate,,D,"""Charlie"" Melancon",7
Jackson,00 08A,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 08A,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 08A,U.S. Senate,,R,David Vitter,35
Jackson,00 08A,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 09,U.S. Senate,,N,Michael Karlton Brown,4
Jackson,00 09,U.S. Senate,,N,"R. A. ""Skip"" Galan",4
Jackson,00 09,U.S. Senate,,N,Milton Gordon,0
Jackson,00 09,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 09,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",1
Jackson,00 09,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",2
Jackson,00 09,U.S. Senate,,R,William R. McShan,0
Jackson,00 09,U.S. Senate,,D,"""Charlie"" Melancon",80
Jackson,00 09,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 09,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",1
Jackson,00 09,U.S. Senate,,R,David Vitter,67
Jackson,00 09,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 10,U.S. Senate,,N,Michael Karlton Brown,2
Jackson,00 10,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 10,U.S. Senate,,N,Milton Gordon,0
Jackson,00 10,U.S. Senate,,L,Randall Todd Hayes,5
Jackson,00 10,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",3
Jackson,00 10,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",2
Jackson,00 10,U.S. Senate,,R,William R. McShan,5
Jackson,00 10,U.S. Senate,,D,"""Charlie"" Melancon",25
Jackson,00 10,U.S. Senate,,N,"Sam Houston Melton, Jr.",1
Jackson,00 10,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 10,U.S. Senate,,R,David Vitter,261
Jackson,00 10,U.S. Senate,,O,Ernest D. Wooton,3
Jackson,00 11,U.S. Senate,,N,Michael Karlton Brown,2
Jackson,00 11,U.S. Senate,,N,"R. A. ""Skip"" Galan",2
Jackson,00 11,U.S. Senate,,N,Milton Gordon,0
Jackson,00 11,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 11,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 11,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",6
Jackson,00 11,U.S. Senate,,R,William R. McShan,1
Jackson,00 11,U.S. Senate,,D,"""Charlie"" Melancon",28
Jackson,00 11,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 11,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 11,U.S. Senate,,R,David Vitter,385
Jackson,00 11,U.S. Senate,,O,Ernest D. Wooton,2
Jackson,00 13,U.S. Senate,,N,Michael Karlton Brown,1
Jackson,00 13,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 13,U.S. Senate,,N,Milton Gordon,1
Jackson,00 13,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 13,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",1
Jackson,00 13,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",1
Jackson,00 13,U.S. Senate,,R,William R. McShan,0
Jackson,00 13,U.S. Senate,,D,"""Charlie"" Melancon",105
Jackson,00 13,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 13,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",1
Jackson,00 13,U.S. Senate,,R,David Vitter,108
Jackson,00 13,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 14A,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 14A,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 14A,U.S. Senate,,N,Milton Gordon,0
Jackson,00 14A,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 14A,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 14A,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 14A,U.S. Senate,,R,William R. McShan,0
Jackson,00 14A,U.S. Senate,,D,"""Charlie"" Melancon",3
Jackson,00 14A,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 14A,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 14A,U.S. Senate,,R,David Vitter,34
Jackson,00 14A,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 15,U.S. Senate,,N,Michael Karlton Brown,5
Jackson,00 15,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 15,U.S. Senate,,N,Milton Gordon,1
Jackson,00 15,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 15,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",2
Jackson,00 15,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",4
Jackson,00 15,U.S. Senate,,R,William R. McShan,0
Jackson,00 15,U.S. Senate,,D,"""Charlie"" Melancon",36
Jackson,00 15,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 15,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",3
Jackson,00 15,U.S. Senate,,R,David Vitter,71
Jackson,00 15,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 16,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 16,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 16,U.S. Senate,,N,Milton Gordon,0
Jackson,00 16,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 16,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",1
Jackson,00 16,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 16,U.S. Senate,,R,William R. McShan,0
Jackson,00 16,U.S. Senate,,D,"""Charlie"" Melancon",81
Jackson,00 16,U.S. Senate,,N,"Sam Houston Melton, Jr.",1
Jackson,00 16,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",1
Jackson,00 16,U.S. Senate,,R,David Vitter,5
Jackson,00 16,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 17,U.S. Senate,,N,Michael Karlton Brown,1
Jackson,00 17,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 17,U.S. Senate,,N,Milton Gordon,1
Jackson,00 17,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 17,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 17,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",1
Jackson,00 17,U.S. Senate,,R,William R. McShan,0
Jackson,00 17,U.S. Senate,,D,"""Charlie"" Melancon",37
Jackson,00 17,U.S. Senate,,N,"Sam Houston Melton, Jr.",1
Jackson,00 17,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 17,U.S. Senate,,R,David Vitter,70
Jackson,00 17,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 17A,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 17A,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 17A,U.S. Senate,,N,Milton Gordon,0
Jackson,00 17A,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 17A,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 17A,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 17A,U.S. Senate,,R,William R. McShan,0
Jackson,00 17A,U.S. Senate,,D,"""Charlie"" Melancon",30
Jackson,00 17A,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 17A,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 17A,U.S. Senate,,R,David Vitter,1
Jackson,00 17A,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 18,U.S. Senate,,N,Michael Karlton Brown,1
Jackson,00 18,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 18,U.S. Senate,,N,Milton Gordon,0
Jackson,00 18,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 18,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 18,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",5
Jackson,00 18,U.S. Senate,,R,William R. McShan,0
Jackson,00 18,U.S. Senate,,D,"""Charlie"" Melancon",10
Jackson,00 18,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 18,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 18,U.S. Senate,,R,David Vitter,65
Jackson,00 18,U.S. Senate,,O,Ernest D. Wooton,2
Jackson,00 19,U.S. Senate,,N,Michael Karlton Brown,1
Jackson,00 19,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 19,U.S. Senate,,N,Milton Gordon,3
Jackson,00 19,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 19,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 19,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",4
Jackson,00 19,U.S. Senate,,R,William R. McShan,1
Jackson,00 19,U.S. Senate,,D,"""Charlie"" Melancon",34
Jackson,00 19,U.S. Senate,,N,"Sam Houston Melton, Jr.",3
Jackson,00 19,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",1
Jackson,00 19,U.S. Senate,,R,David Vitter,64
Jackson,00 19,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 19A,U.S. Senate,,N,Michael Karlton Brown,1
Jackson,00 19A,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 19A,U.S. Senate,,N,Milton Gordon,0
Jackson,00 19A,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 19A,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 19A,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",1
Jackson,00 19A,U.S. Senate,,R,William R. McShan,1
Jackson,00 19A,U.S. Senate,,D,"""Charlie"" Melancon",31
Jackson,00 19A,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 19A,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 19A,U.S. Senate,,R,David Vitter,6
Jackson,00 19A,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 19B,U.S. Senate,,N,Michael Karlton Brown,1
Jackson,00 19B,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 19B,U.S. Senate,,N,Milton Gordon,0
Jackson,00 19B,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 19B,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 19B,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",1
Jackson,00 19B,U.S. Senate,,R,William R. McShan,0
Jackson,00 19B,U.S. Senate,,D,"""Charlie"" Melancon",23
Jackson,00 19B,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 19B,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 19B,U.S. Senate,,R,David Vitter,17
Jackson,00 19B,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 20,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 20,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 20,U.S. Senate,,N,Milton Gordon,2
Jackson,00 20,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 20,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 20,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 20,U.S. Senate,,R,William R. McShan,0
Jackson,00 20,U.S. Senate,,D,"""Charlie"" Melancon",58
Jackson,00 20,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 20,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 20,U.S. Senate,,R,David Vitter,2
Jackson,00 20,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 20A,U.S. Senate,,N,Michael Karlton Brown,4
Jackson,00 20A,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 20A,U.S. Senate,,N,Milton Gordon,3
Jackson,00 20A,U.S. Senate,,L,Randall Todd Hayes,4
Jackson,00 20A,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",1
Jackson,00 20A,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",2
Jackson,00 20A,U.S. Senate,,R,William R. McShan,0
Jackson,00 20A,U.S. Senate,,D,"""Charlie"" Melancon",184
Jackson,00 20A,U.S. Senate,,N,"Sam Houston Melton, Jr.",2
Jackson,00 20A,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 20A,U.S. Senate,,R,David Vitter,14
Jackson,00 20A,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 22,U.S. Senate,,N,Michael Karlton Brown,2
Jackson,00 22,U.S. Senate,,N,"R. A. ""Skip"" Galan",1
Jackson,00 22,U.S. Senate,,N,Milton Gordon,1
Jackson,00 22,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 22,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 22,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",9
Jackson,00 22,U.S. Senate,,R,William R. McShan,0
Jackson,00 22,U.S. Senate,,D,"""Charlie"" Melancon",58
Jackson,00 22,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 22,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",1
Jackson,00 22,U.S. Senate,,R,David Vitter,139
Jackson,00 22,U.S. Senate,,O,Ernest D. Wooton,1
Jackson,00 24,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 24,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 24,U.S. Senate,,N,Milton Gordon,0
Jackson,00 24,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 24,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 24,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",2
Jackson,00 24,U.S. Senate,,R,William R. McShan,0
Jackson,00 24,U.S. Senate,,D,"""Charlie"" Melancon",4
Jackson,00 24,U.S. Senate,,N,"Sam Houston Melton, Jr.",1
Jackson,00 24,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",0
Jackson,00 24,U.S. Senate,,R,David Vitter,31
Jackson,00 24,U.S. Senate,,O,Ernest D. Wooton,0
Jackson,00 25,U.S. Senate,,N,Michael Karlton Brown,3
Jackson,00 25,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 25,U.S. Senate,,N,Milton Gordon,5
Jackson,00 25,U.S. Senate,,L,Randall Todd Hayes,1
Jackson,00 25,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",2
Jackson,00 25,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",9
Jackson,00 25,U.S. Senate,,R,William R. McShan,2
Jackson,00 25,U.S. Senate,,D,"""Charlie"" Melancon",108
Jackson,00 25,U.S. Senate,,N,"Sam Houston Melton, Jr.",5
Jackson,00 25,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",2
Jackson,00 25,U.S. Senate,,R,David Vitter,344
Jackson,00 25,U.S. Senate,,O,Ernest D. Wooton,2
Jackson,00 26A,U.S. Senate,,N,Michael Karlton Brown,0
Jackson,00 26A,U.S. Senate,,N,"R. A. ""Skip"" Galan",0
Jackson,00 26A,U.S. Senate,,N,Milton Gordon,0
Jackson,00 26A,U.S. Senate,,L,Randall Todd Hayes,0
Jackson,00 26A,U.S. Senate,,O,"Thomas G. ""Tommy"" LaFargue",0
Jackson,00 26A,U.S. Senate,,O,"William Robert ""Bob"" Lang, Jr.",0
Jackson,00 26A,U.S. Senate,,R,William R. McShan,0
Jackson,00 26A,U.S. Senate,,D,"""Charlie"" Melancon",4
Jackson,00 26A,U.S. Senate,,N,"Sam Houston Melton, Jr.",0
Jackson,00 26A,U.S. Senate,,O,"Michael Lane ""Mike"" Spears",1
Jackson,00 26A,U.S. Senate,,R,David Vitter,8
Jackson,00 26A,U.S. Senate,,O,Ernest D. Wooton,0
