parish,office,district,party,candidate,votes
Bienville,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1079
Bienville,Attorney General,,R,"James D. ""Buddy"" Caldwell",1681
Bienville,Attorney General,,D,"Isaac ""Ike"" Jackson",777
Bienville,Attorney General,,R,"""Jeff"" Landry",1124
Bienville,Attorney General,,R,"""Marty"" Maley",83
Bossier,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2253
Bossier,Attorney General,,R,"James D. ""Buddy"" Caldwell",8040
Bossier,Attorney General,,D,"Isaac ""Ike"" Jackson",1369
Bossier,Attorney General,,R,"""Jeff"" Landry",7926
Bossier,Attorney General,,R,"""Marty"" Maley",554
Caddo,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",11293
Caddo,Attorney General,,R,"James D. ""Buddy"" Caldwell",17569
Caddo,Attorney General,,D,"Isaac ""Ike"" Jackson",7182
Caddo,Attorney General,,R,"""Jeff"" Landry",13086
Caddo,Attorney General,,R,"""Marty"" Maley",895
Calcasieu,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",7569
Calcasieu,Attorney General,,R,"James D. ""Buddy"" Caldwell",11756
Calcasieu,Attorney General,,D,"Isaac ""Ike"" Jackson",3400
Calcasieu,Attorney General,,R,"""Jeff"" Landry",14597
Calcasieu,Attorney General,,R,"""Marty"" Maley",851
Caldwell,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",342
Caldwell,Attorney General,,R,"James D. ""Buddy"" Caldwell",1965
Caldwell,Attorney General,,D,"Isaac ""Ike"" Jackson",247
Caldwell,Attorney General,,R,"""Jeff"" Landry",1257
Caldwell,Attorney General,,R,"""Marty"" Maley",117
Cameron,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",229
Cameron,Attorney General,,R,"James D. ""Buddy"" Caldwell",979
Cameron,Attorney General,,D,"Isaac ""Ike"" Jackson",113
Cameron,Attorney General,,R,"""Jeff"" Landry",1229
Cameron,Attorney General,,R,"""Marty"" Maley",88
Catahoula,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",447
Catahoula,Attorney General,,R,"James D. ""Buddy"" Caldwell",1698
Catahoula,Attorney General,,D,"Isaac ""Ike"" Jackson",340
Catahoula,Attorney General,,R,"""Jeff"" Landry",1086
Catahoula,Attorney General,,R,"""Marty"" Maley",126
Claiborne,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",734
Claiborne,Attorney General,,R,"James D. ""Buddy"" Caldwell",1672
Claiborne,Attorney General,,D,"Isaac ""Ike"" Jackson",476
Claiborne,Attorney General,,R,"""Jeff"" Landry",1069
Claiborne,Attorney General,,R,"""Marty"" Maley",102
Concordia,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",825
Concordia,Attorney General,,R,"James D. ""Buddy"" Caldwell",2002
Concordia,Attorney General,,D,"Isaac ""Ike"" Jackson",654
Concordia,Attorney General,,R,"""Jeff"" Landry",1495
Concordia,Attorney General,,R,"""Marty"" Maley",221
De Soto,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1245
De Soto,Attorney General,,R,"James D. ""Buddy"" Caldwell",3417
De Soto,Attorney General,,D,"Isaac ""Ike"" Jackson",1065
De Soto,Attorney General,,R,"""Jeff"" Landry",2216
De Soto,Attorney General,,R,"""Marty"" Maley",169
East Baton Rouge,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",20315
East Baton Rouge,Attorney General,,R,"James D. ""Buddy"" Caldwell",41582
East Baton Rouge,Attorney General,,D,"Isaac ""Ike"" Jackson",17492
East Baton Rouge,Attorney General,,R,"""Jeff"" Landry",19601
East Baton Rouge,Attorney General,,R,"""Marty"" Maley",4621
East Carroll,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",332
East Carroll,Attorney General,,R,"James D. ""Buddy"" Caldwell",1321
East Carroll,Attorney General,,D,"Isaac ""Ike"" Jackson",333
East Carroll,Attorney General,,R,"""Jeff"" Landry",198
East Carroll,Attorney General,,R,"""Marty"" Maley",35
East Feliciana,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1164
East Feliciana,Attorney General,,R,"James D. ""Buddy"" Caldwell",2858
East Feliciana,Attorney General,,D,"Isaac ""Ike"" Jackson",1089
East Feliciana,Attorney General,,R,"""Jeff"" Landry",1563
East Feliciana,Attorney General,,R,"""Marty"" Maley",263
Evangeline,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1138
Evangeline,Attorney General,,R,"James D. ""Buddy"" Caldwell",2840
Evangeline,Attorney General,,D,"Isaac ""Ike"" Jackson",851
Evangeline,Attorney General,,R,"""Jeff"" Landry",3145
Evangeline,Attorney General,,R,"""Marty"" Maley",195
Franklin,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",527
Franklin,Attorney General,,R,"James D. ""Buddy"" Caldwell",2760
Franklin,Attorney General,,D,"Isaac ""Ike"" Jackson",478
Franklin,Attorney General,,R,"""Jeff"" Landry",1364
Franklin,Attorney General,,R,"""Marty"" Maley",179
Grant,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",510
Grant,Attorney General,,R,"James D. ""Buddy"" Caldwell",2644
Grant,Attorney General,,D,"Isaac ""Ike"" Jackson",275
Grant,Attorney General,,R,"""Jeff"" Landry",2212
Grant,Attorney General,,R,"""Marty"" Maley",192
Iberia,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2520
Iberia,Attorney General,,R,"James D. ""Buddy"" Caldwell",3328
Iberia,Attorney General,,D,"Isaac ""Ike"" Jackson",2026
Iberia,Attorney General,,R,"""Jeff"" Landry",11607
Iberia,Attorney General,,R,"""Marty"" Maley",274
Iberville,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1445
Iberville,Attorney General,,R,"James D. ""Buddy"" Caldwell",3931
Iberville,Attorney General,,D,"Isaac ""Ike"" Jackson",3497
Iberville,Attorney General,,R,"""Jeff"" Landry",1923
Iberville,Attorney General,,R,"""Marty"" Maley",801
Jackson,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",723
Jackson,Attorney General,,R,"James D. ""Buddy"" Caldwell",2055
Jackson,Attorney General,,D,"Isaac ""Ike"" Jackson",419
Jackson,Attorney General,,R,"""Jeff"" Landry",1458
Jackson,Attorney General,,R,"""Marty"" Maley",164
Jefferson,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",15732
Jefferson,Attorney General,,R,"James D. ""Buddy"" Caldwell",32493
Jefferson,Attorney General,,D,"Isaac ""Ike"" Jackson",6806
Jefferson,Attorney General,,R,"""Jeff"" Landry",29203
Jefferson,Attorney General,,R,"""Marty"" Maley",2892
Jefferson Davis,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",869
Jefferson Davis,Attorney General,,R,"James D. ""Buddy"" Caldwell",2504
Jefferson Davis,Attorney General,,D,"Isaac ""Ike"" Jackson",565
Jefferson Davis,Attorney General,,R,"""Jeff"" Landry",3341
Jefferson Davis,Attorney General,,R,"""Marty"" Maley",280
Lafayette,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",7915
Lafayette,Attorney General,,R,"James D. ""Buddy"" Caldwell",14956
Lafayette,Attorney General,,D,"Isaac ""Ike"" Jackson",4204
Lafayette,Attorney General,,R,"""Jeff"" Landry",28554
Lafayette,Attorney General,,R,"""Marty"" Maley",1095
Lafourche,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2296
Lafourche,Attorney General,,R,"James D. ""Buddy"" Caldwell",6732
Lafourche,Attorney General,,D,"Isaac ""Ike"" Jackson",1254
Lafourche,Attorney General,,R,"""Jeff"" Landry",11156
Lafourche,Attorney General,,R,"""Marty"" Maley",681
Lasalle,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",277
Lasalle,Attorney General,,R,"James D. ""Buddy"" Caldwell",2142
Lasalle,Attorney General,,D,"Isaac ""Ike"" Jackson",160
Lasalle,Attorney General,,R,"""Jeff"" Landry",1433
Lasalle,Attorney General,,R,"""Marty"" Maley",178
Lincoln,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1853
Lincoln,Attorney General,,R,"James D. ""Buddy"" Caldwell",3318
Lincoln,Attorney General,,D,"Isaac ""Ike"" Jackson",809
Lincoln,Attorney General,,R,"""Jeff"" Landry",2559
Lincoln,Attorney General,,R,"""Marty"" Maley",236
Livingston,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1708
Livingston,Attorney General,,R,"James D. ""Buddy"" Caldwell",13611
Livingston,Attorney General,,D,"Isaac ""Ike"" Jackson",1193
Livingston,Attorney General,,R,"""Jeff"" Landry",10568
Livingston,Attorney General,,R,"""Marty"" Maley",1064
Madison,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",431
Madison,Attorney General,,R,"James D. ""Buddy"" Caldwell",2016
Madison,Attorney General,,D,"Isaac ""Ike"" Jackson",449
Madison,Attorney General,,R,"""Jeff"" Landry",192
Madison,Attorney General,,R,"""Marty"" Maley",28
Morehouse,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1161
Morehouse,Attorney General,,R,"James D. ""Buddy"" Caldwell",2161
Morehouse,Attorney General,,D,"Isaac ""Ike"" Jackson",941
Morehouse,Attorney General,,R,"""Jeff"" Landry",1555
Morehouse,Attorney General,,R,"""Marty"" Maley",175
Natchitoches,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1445
Natchitoches,Attorney General,,R,"James D. ""Buddy"" Caldwell",3542
Natchitoches,Attorney General,,D,"Isaac ""Ike"" Jackson",924
Natchitoches,Attorney General,,R,"""Jeff"" Landry",1998
Natchitoches,Attorney General,,R,"""Marty"" Maley",1659
Orleans,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",31524
Orleans,Attorney General,,R,"James D. ""Buddy"" Caldwell",16187
Orleans,Attorney General,,D,"Isaac ""Ike"" Jackson",13329
Orleans,Attorney General,,R,"""Jeff"" Landry",8695
Orleans,Attorney General,,R,"""Marty"" Maley",2502
Ouachita,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",4842
Ouachita,Attorney General,,R,"James D. ""Buddy"" Caldwell",12315
Ouachita,Attorney General,,D,"Isaac ""Ike"" Jackson",3703
Ouachita,Attorney General,,R,"""Jeff"" Landry",9378
Ouachita,Attorney General,,R,"""Marty"" Maley",774
Plaquemines,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1078
Plaquemines,Attorney General,,R,"James D. ""Buddy"" Caldwell",2792
Plaquemines,Attorney General,,D,"Isaac ""Ike"" Jackson",661
Plaquemines,Attorney General,,R,"""Jeff"" Landry",2743
Plaquemines,Attorney General,,R,"""Marty"" Maley",223
Pointe Coupee,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1450
Pointe Coupee,Attorney General,,R,"James D. ""Buddy"" Caldwell",2638
Pointe Coupee,Attorney General,,D,"Isaac ""Ike"" Jackson",803
Pointe Coupee,Attorney General,,R,"""Jeff"" Landry",1490
Pointe Coupee,Attorney General,,R,"""Marty"" Maley",628
Rapides,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",4678
Rapides,Attorney General,,R,"James D. ""Buddy"" Caldwell",9920
Rapides,Attorney General,,D,"Isaac ""Ike"" Jackson",2646
Rapides,Attorney General,,R,"""Jeff"" Landry",9469
Rapides,Attorney General,,R,"""Marty"" Maley",748
Red River,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",661
Red River,Attorney General,,R,"James D. ""Buddy"" Caldwell",1284
Red River,Attorney General,,D,"Isaac ""Ike"" Jackson",512
Red River,Attorney General,,R,"""Jeff"" Landry",937
Red River,Attorney General,,R,"""Marty"" Maley",107
Richland,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",739
Richland,Attorney General,,R,"James D. ""Buddy"" Caldwell",3379
Richland,Attorney General,,D,"Isaac ""Ike"" Jackson",906
Richland,Attorney General,,R,"""Jeff"" Landry",1600
Richland,Attorney General,,R,"""Marty"" Maley",210
Sabine,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",565
Sabine,Attorney General,,R,"James D. ""Buddy"" Caldwell",2208
Sabine,Attorney General,,D,"Isaac ""Ike"" Jackson",286
Sabine,Attorney General,,R,"""Jeff"" Landry",2609
Sabine,Attorney General,,R,"""Marty"" Maley",187
St. Bernard,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1402
St. Bernard,Attorney General,,R,"James D. ""Buddy"" Caldwell",4745
St. Bernard,Attorney General,,D,"Isaac ""Ike"" Jackson",738
St. Bernard,Attorney General,,R,"""Jeff"" Landry",2717
St. Bernard,Attorney General,,R,"""Marty"" Maley",417
St. Charles,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2810
St. Charles,Attorney General,,R,"James D. ""Buddy"" Caldwell",5155
St. Charles,Attorney General,,D,"Isaac ""Ike"" Jackson",1184
St. Charles,Attorney General,,R,"""Jeff"" Landry",4999
St. Charles,Attorney General,,R,"""Marty"" Maley",429
St. Helena,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",991
St. Helena,Attorney General,,R,"James D. ""Buddy"" Caldwell",1559
St. Helena,Attorney General,,D,"Isaac ""Ike"" Jackson",929
St. Helena,Attorney General,,R,"""Jeff"" Landry",765
St. Helena,Attorney General,,R,"""Marty"" Maley",176
St. James,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2514
St. James,Attorney General,,R,"James D. ""Buddy"" Caldwell",1833
St. James,Attorney General,,D,"Isaac ""Ike"" Jackson",1198
St. James,Attorney General,,R,"""Jeff"" Landry",1805
St. James,Attorney General,,R,"""Marty"" Maley",1149
St. John The Baptist,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",5115
St. John The Baptist,Attorney General,,R,"James D. ""Buddy"" Caldwell",3332
St. John The Baptist,Attorney General,,D,"Isaac ""Ike"" Jackson",2078
St. John The Baptist,Attorney General,,R,"""Jeff"" Landry",3002
St. John The Baptist,Attorney General,,R,"""Marty"" Maley",341
St. Landry,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",4811
St. Landry,Attorney General,,R,"James D. ""Buddy"" Caldwell",5305
St. Landry,Attorney General,,D,"Isaac ""Ike"" Jackson",3118
St. Landry,Attorney General,,R,"""Jeff"" Landry",7484
St. Landry,Attorney General,,R,"""Marty"" Maley",363
St. Martin,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1862
St. Martin,Attorney General,,R,"James D. ""Buddy"" Caldwell",3106
St. Martin,Attorney General,,D,"Isaac ""Ike"" Jackson",1310
St. Martin,Attorney General,,R,"""Jeff"" Landry",10227
St. Martin,Attorney General,,R,"""Marty"" Maley",183
St. Mary,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2017
St. Mary,Attorney General,,R,"James D. ""Buddy"" Caldwell",2638
St. Mary,Attorney General,,D,"Isaac ""Ike"" Jackson",1749
St. Mary,Attorney General,,R,"""Jeff"" Landry",6075
St. Mary,Attorney General,,R,"""Marty"" Maley",175
St. Tammany,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",6275
St. Tammany,Attorney General,,R,"James D. ""Buddy"" Caldwell",24446
St. Tammany,Attorney General,,D,"Isaac ""Ike"" Jackson",3129
St. Tammany,Attorney General,,R,"""Jeff"" Landry",22052
St. Tammany,Attorney General,,R,"""Marty"" Maley",3264
Tangipahoa,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",3612
Tangipahoa,Attorney General,,R,"James D. ""Buddy"" Caldwell",11840
Tangipahoa,Attorney General,,D,"Isaac ""Ike"" Jackson",3031
Tangipahoa,Attorney General,,R,"""Jeff"" Landry",9706
Tangipahoa,Attorney General,,R,"""Marty"" Maley",825
Tensas,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",316
Tensas,Attorney General,,R,"James D. ""Buddy"" Caldwell",1099
Tensas,Attorney General,,D,"Isaac ""Ike"" Jackson",332
Tensas,Attorney General,,R,"""Jeff"" Landry",353
Tensas,Attorney General,,R,"""Marty"" Maley",27
Terrebonne,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2834
Terrebonne,Attorney General,,R,"James D. ""Buddy"" Caldwell",6840
Terrebonne,Attorney General,,D,"Isaac ""Ike"" Jackson",1396
Terrebonne,Attorney General,,R,"""Jeff"" Landry",10516
Terrebonne,Attorney General,,R,"""Marty"" Maley",599
Union,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",470
Union,Attorney General,,R,"James D. ""Buddy"" Caldwell",2604
Union,Attorney General,,D,"Isaac ""Ike"" Jackson",361
Union,Attorney General,,R,"""Jeff"" Landry",1840
Union,Attorney General,,R,"""Marty"" Maley",184
Vermilion,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1301
Vermilion,Attorney General,,R,"James D. ""Buddy"" Caldwell",3972
Vermilion,Attorney General,,D,"Isaac ""Ike"" Jackson",681
Vermilion,Attorney General,,R,"""Jeff"" Landry",8123
Vermilion,Attorney General,,R,"""Marty"" Maley",319
Vernon,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",823
Vernon,Attorney General,,R,"James D. ""Buddy"" Caldwell",4261
Vernon,Attorney General,,D,"Isaac ""Ike"" Jackson",619
Vernon,Attorney General,,R,"""Jeff"" Landry",4124
Vernon,Attorney General,,R,"""Marty"" Maley",390
Washington,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2028
Washington,Attorney General,,R,"James D. ""Buddy"" Caldwell",4929
Washington,Attorney General,,D,"Isaac ""Ike"" Jackson",1202
Washington,Attorney General,,R,"""Jeff"" Landry",3617
Washington,Attorney General,,R,"""Marty"" Maley",429
Webster,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",2126
Webster,Attorney General,,R,"James D. ""Buddy"" Caldwell",2839
Webster,Attorney General,,D,"Isaac ""Ike"" Jackson",753
Webster,Attorney General,,R,"""Jeff"" Landry",2616
Webster,Attorney General,,R,"""Marty"" Maley",179
West Baton Rouge,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",1183
West Baton Rouge,Attorney General,,R,"James D. ""Buddy"" Caldwell",3232
West Baton Rouge,Attorney General,,D,"Isaac ""Ike"" Jackson",1385
West Baton Rouge,Attorney General,,R,"""Jeff"" Landry",1520
West Baton Rouge,Attorney General,,R,"""Marty"" Maley",486
West Carroll,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",142
West Carroll,Attorney General,,R,"James D. ""Buddy"" Caldwell",1524
West Carroll,Attorney General,,D,"Isaac ""Ike"" Jackson",111
West Carroll,Attorney General,,R,"""Jeff"" Landry",660
West Carroll,Attorney General,,R,"""Marty"" Maley",84
West Feliciana,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",609
West Feliciana,Attorney General,,R,"James D. ""Buddy"" Caldwell",1827
West Feliciana,Attorney General,,D,"Isaac ""Ike"" Jackson",450
West Feliciana,Attorney General,,R,"""Jeff"" Landry",864
West Feliciana,Attorney General,,R,"""Marty"" Maley",310
Winn,Attorney General,,D,"Geraldine ""Geri"" Broussard Baloney",504
Winn,Attorney General,,R,"James D. ""Buddy"" Caldwell",1696
Winn,Attorney General,,D,"Isaac ""Ike"" Jackson",296
Winn,Attorney General,,R,"""Jeff"" Landry",1370
Winn,Attorney General,,R,"""Marty"" Maley",166
Acadia,Commissioner of Agriculture and Forestry,,R,John Kennedy,12635
Acadia,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,3424
Allen,Commissioner of Agriculture and Forestry,,R,John Kennedy,4239
Allen,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,941
Ascension,Commissioner of Agriculture and Forestry,,R,John Kennedy,21652
Ascension,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,4392
Assumption,Commissioner of Agriculture and Forestry,,R,John Kennedy,6320
Assumption,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1188
Avoyelles,Commissioner of Agriculture and Forestry,,R,John Kennedy,8235
Avoyelles,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,2057
Beauregard,Commissioner of Agriculture and Forestry,,R,John Kennedy,6242
Beauregard,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1680
Bienville,Commissioner of Agriculture and Forestry,,R,John Kennedy,3168
Bienville,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,974
Bossier,Commissioner of Agriculture and Forestry,,R,John Kennedy,14993
Bossier,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,3978
Caddo,Commissioner of Agriculture and Forestry,,R,John Kennedy,35446
Caddo,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,9045
Calcasieu,Commissioner of Agriculture and Forestry,,R,John Kennedy,28713
Calcasieu,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,7326
Caldwell,Commissioner of Agriculture and Forestry,,R,John Kennedy,2946
Caldwell,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,825
Cameron,Commissioner of Agriculture and Forestry,,R,John Kennedy,2065
Cameron,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,518
Catahoula,Commissioner of Agriculture and Forestry,,R,John Kennedy,2658
Catahoula,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,753
Claiborne,Commissioner of Agriculture and Forestry,,R,John Kennedy,2817
Claiborne,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,731
Concordia,Commissioner of Agriculture and Forestry,,R,John Kennedy,3388
Concordia,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1121
De Soto,Commissioner of Agriculture and Forestry,,R,John Kennedy,5784
De Soto,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1578
East Baton Rouge,Commissioner of Agriculture and Forestry,,R,John Kennedy,78347
East Baton Rouge,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,18261
East Carroll,Commissioner of Agriculture and Forestry,,R,John Kennedy,1488
East Carroll,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,335
East Feliciana,Commissioner of Agriculture and Forestry,,R,John Kennedy,5705
East Feliciana,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,759
Evangeline,Commissioner of Agriculture and Forestry,,R,John Kennedy,5802
Evangeline,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1501
Franklin,Commissioner of Agriculture and Forestry,,R,John Kennedy,4033
Franklin,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,920
Grant,Commissioner of Agriculture and Forestry,,R,John Kennedy,4348
Grant,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1301
Iberia,Commissioner of Agriculture and Forestry,,R,John Kennedy,13940
Iberia,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,4019
Iberville,Commissioner of Agriculture and Forestry,,R,John Kennedy,8291
Iberville,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1795
Jackson,Commissioner of Agriculture and Forestry,,R,John Kennedy,3436
Jackson,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1089
Jefferson,Commissioner of Agriculture and Forestry,,R,John Kennedy,65695
Jefferson,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,16567
Jefferson Davis,Commissioner of Agriculture and Forestry,,R,John Kennedy,5705
Jefferson Davis,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1509
Lafayette,Commissioner of Agriculture and Forestry,,R,John Kennedy,41601
Lafayette,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,11766
Lafourche,Commissioner of Agriculture and Forestry,,R,John Kennedy,17418
Lafourche,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,3678
Lasalle,Commissioner of Agriculture and Forestry,,R,John Kennedy,3253
Lasalle,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,806
Lincoln,Commissioner of Agriculture and Forestry,,R,John Kennedy,6343
Lincoln,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1741
Livingston,Commissioner of Agriculture and Forestry,,R,John Kennedy,23466
Livingston,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,4211
Madison,Commissioner of Agriculture and Forestry,,R,John Kennedy,1998
Madison,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,525
Morehouse,Commissioner of Agriculture and Forestry,,R,John Kennedy,4165
Morehouse,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1068
Natchitoches,Commissioner of Agriculture and Forestry,,R,John Kennedy,7446
Natchitoches,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1495
Orleans,Commissioner of Agriculture and Forestry,,R,John Kennedy,46542
Orleans,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,14410
Ouachita,Commissioner of Agriculture and Forestry,,R,John Kennedy,22220
Ouachita,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,6054
Plaquemines,Commissioner of Agriculture and Forestry,,R,John Kennedy,5361
Plaquemines,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1712
Pointe Coupee,Commissioner of Agriculture and Forestry,,R,John Kennedy,5564
Pointe Coupee,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,790
Rapides,Commissioner of Agriculture and Forestry,,R,John Kennedy,20037
Rapides,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,4839
Red River,Commissioner of Agriculture and Forestry,,R,John Kennedy,2596
Red River,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,588
Richland,Commissioner of Agriculture and Forestry,,R,John Kennedy,5057
Richland,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1226
Sabine,Commissioner of Agriculture and Forestry,,R,John Kennedy,4444
Sabine,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1024
St. Bernard,Commissioner of Agriculture and Forestry,,R,John Kennedy,7290
St. Bernard,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,2323
St. Charles,Commissioner of Agriculture and Forestry,,R,John Kennedy,11099
St. Charles,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,2543
St. Helena,Commissioner of Agriculture and Forestry,,R,John Kennedy,3215
St. Helena,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,582
St. James,Commissioner of Agriculture and Forestry,,R,John Kennedy,6336
St. James,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1045
St. John The Baptist,Commissioner of Agriculture and Forestry,,R,John Kennedy,9549
St. John The Baptist,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,2347
St. Landry,Commissioner of Agriculture and Forestry,,R,John Kennedy,14606
St. Landry,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,3873
St. Martin,Commissioner of Agriculture and Forestry,,R,John Kennedy,11955
St. Martin,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,3062
St. Mary,Commissioner of Agriculture and Forestry,,R,John Kennedy,9176
St. Mary,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,2244
St. Tammany,Commissioner of Agriculture and Forestry,,R,John Kennedy,46542
St. Tammany,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,11202
Tangipahoa,Commissioner of Agriculture and Forestry,,R,John Kennedy,21492
Tangipahoa,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,5410
Tensas,Commissioner of Agriculture and Forestry,,R,John Kennedy,1565
Tensas,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,332
Terrebonne,Commissioner of Agriculture and Forestry,,R,John Kennedy,17290
Terrebonne,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,3645
Union,Commissioner of Agriculture and Forestry,,R,John Kennedy,4105
Union,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,1037
Vermilion,Commissioner of Agriculture and Forestry,,R,John Kennedy,10799
Vermilion,Commissioner of Agriculture and Forestry,,R,Jennifer Treadway,2813
Vernon,Commissioner of Agriculture and Forestry,,R,John Kennedy,7581
