parish,office,district,party,candidate,votes
Sabine,President,,O,"Jerry White, Phyllis Scherrer",4
Sabine,President,,O,"James Harris, Alyson Kennedy",0
Sabine,President,,O,"Sheila Tittle, Matthew Turner",9
St. Bernard,President,,D,"Barack Obama, Joe Biden",5059
St. Bernard,President,,G,"Jill Stein, Cheri Honkala",90
St. Bernard,President,,L,"Gary Johnson, James P. Gray",194
St. Bernard,President,,R,"Mitt Romney, Paul Ryan",8501
St. Bernard,President,,O,"Virgil Goode, James Clymer",30
St. Bernard,President,,O,"Ross Anderson, Luis Rodriguez",25
St. Bernard,President,,O,"Jack Fellure, Toby Davis",5
St. Bernard,President,,O,"Peta Lindsay, Yari Osorio",10
St. Bernard,President,,O,"Jerry White, Phyllis Scherrer",2
St. Bernard,President,,O,"James Harris, Alyson Kennedy",7
St. Bernard,President,,O,"Sheila Tittle, Matthew Turner",32
St. Charles,President,,D,"Barack Obama, Joe Biden",8896
St. Charles,President,,G,"Jill Stein, Cheri Honkala",88
St. Charles,President,,L,"Gary Johnson, James P. Gray",303
St. Charles,President,,R,"Mitt Romney, Paul Ryan",15937
St. Charles,President,,O,"Virgil Goode, James Clymer",42
St. Charles,President,,O,"Ross Anderson, Luis Rodriguez",18
St. Charles,President,,O,"Jack Fellure, Toby Davis",5
St. Charles,President,,O,"Peta Lindsay, Yari Osorio",7
St. Charles,President,,O,"Jerry White, Phyllis Scherrer",4
St. Charles,President,,O,"James Harris, Alyson Kennedy",1
St. Charles,President,,O,"Sheila Tittle, Matthew Turner",32
St. Helena,President,,D,"Barack Obama, Joe Biden",3780
St. Helena,President,,G,"Jill Stein, Cheri Honkala",28
St. Helena,President,,L,"Gary Johnson, James P. Gray",27
St. Helena,President,,R,"Mitt Romney, Paul Ryan",2529
St. Helena,President,,O,"Virgil Goode, James Clymer",13
St. Helena,President,,O,"Ross Anderson, Luis Rodriguez",4
St. Helena,President,,O,"Jack Fellure, Toby Davis",2
St. Helena,President,,O,"Peta Lindsay, Yari Osorio",1
St. Helena,President,,O,"Jerry White, Phyllis Scherrer",1
St. Helena,President,,O,"James Harris, Alyson Kennedy",0
St. Helena,President,,O,"Sheila Tittle, Matthew Turner",9
St. James,President,,D,"Barack Obama, Joe Biden",7059
St. James,President,,G,"Jill Stein, Cheri Honkala",29
St. James,President,,L,"Gary Johnson, James P. Gray",54
St. James,President,,R,"Mitt Romney, Paul Ryan",5209
St. James,President,,O,"Virgil Goode, James Clymer",12
St. James,President,,O,"Ross Anderson, Luis Rodriguez",9
St. James,President,,O,"Jack Fellure, Toby Davis",2
St. James,President,,O,"Peta Lindsay, Yari Osorio",6
St. James,President,,O,"Jerry White, Phyllis Scherrer",3
St. James,President,,O,"James Harris, Alyson Kennedy",2
St. James,President,,O,"Sheila Tittle, Matthew Turner",10
St. John The Baptist,President,,D,"Barack Obama, Joe Biden",13179
St. John The Baptist,President,,G,"Jill Stein, Cheri Honkala",71
St. John The Baptist,President,,L,"Gary Johnson, James P. Gray",164
St. John The Baptist,President,,R,"Mitt Romney, Paul Ryan",7620
St. John The Baptist,President,,O,"Virgil Goode, James Clymer",32
St. John The Baptist,President,,O,"Ross Anderson, Luis Rodriguez",21
St. John The Baptist,President,,O,"Jack Fellure, Toby Davis",7
St. John The Baptist,President,,O,"Peta Lindsay, Yari Osorio",6
St. John The Baptist,President,,O,"Jerry White, Phyllis Scherrer",4
St. John The Baptist,President,,O,"James Harris, Alyson Kennedy",3
St. John The Baptist,President,,O,"Sheila Tittle, Matthew Turner",16
St. Landry,President,,D,"Barack Obama, Joe Biden",19668
St. Landry,President,,G,"Jill Stein, Cheri Honkala",136
St. Landry,President,,L,"Gary Johnson, James P. Gray",200
St. Landry,President,,R,"Mitt Romney, Paul Ryan",21475
St. Landry,President,,O,"Virgil Goode, James Clymer",69
St. Landry,President,,O,"Ross Anderson, Luis Rodriguez",30
St. Landry,President,,O,"Jack Fellure, Toby Davis",8
St. Landry,President,,O,"Peta Lindsay, Yari Osorio",12
St. Landry,President,,O,"Jerry White, Phyllis Scherrer",15
St. Landry,President,,O,"James Harris, Alyson Kennedy",6
St. Landry,President,,O,"Sheila Tittle, Matthew Turner",28
St. Martin,President,,D,"Barack Obama, Joe Biden",9422
St. Martin,President,,G,"Jill Stein, Cheri Honkala",91
St. Martin,President,,L,"Gary Johnson, James P. Gray",162
St. Martin,President,,R,"Mitt Romney, Paul Ryan",15653
St. Martin,President,,O,"Virgil Goode, James Clymer",25
St. Martin,President,,O,"Ross Anderson, Luis Rodriguez",17
St. Martin,President,,O,"Jack Fellure, Toby Davis",6
St. Martin,President,,O,"Peta Lindsay, Yari Osorio",18
St. Martin,President,,O,"Jerry White, Phyllis Scherrer",9
St. Martin,President,,O,"James Harris, Alyson Kennedy",8
St. Martin,President,,O,"Sheila Tittle, Matthew Turner",22
St. Mary,President,,D,"Barack Obama, Joe Biden",9450
St. Mary,President,,G,"Jill Stein, Cheri Honkala",75
St. Mary,President,,L,"Gary Johnson, James P. Gray",144
St. Mary,President,,R,"Mitt Romney, Paul Ryan",13885
St. Mary,President,,O,"Virgil Goode, James Clymer",27
St. Mary,President,,O,"Ross Anderson, Luis Rodriguez",14
St. Mary,President,,O,"Jack Fellure, Toby Davis",7
St. Mary,President,,O,"Peta Lindsay, Yari Osorio",7
St. Mary,President,,O,"Jerry White, Phyllis Scherrer",5
St. Mary,President,,O,"James Harris, Alyson Kennedy",5
St. Mary,President,,O,"Sheila Tittle, Matthew Turner",21
St. Tammany,President,,D,"Barack Obama, Joe Biden",25728
St. Tammany,President,,G,"Jill Stein, Cheri Honkala",399
St. Tammany,President,,L,"Gary Johnson, James P. Gray",1637
St. Tammany,President,,R,"Mitt Romney, Paul Ryan",84723
St. Tammany,President,,O,"Virgil Goode, James Clymer",176
St. Tammany,President,,O,"Ross Anderson, Luis Rodriguez",70
St. Tammany,President,,O,"Jack Fellure, Toby Davis",19
St. Tammany,President,,O,"Peta Lindsay, Yari Osorio",39
St. Tammany,President,,O,"Jerry White, Phyllis Scherrer",13
St. Tammany,President,,O,"James Harris, Alyson Kennedy",14
St. Tammany,President,,O,"Sheila Tittle, Matthew Turner",84
Tangipahoa,President,,D,"Barack Obama, Joe Biden",17722
Tangipahoa,President,,G,"Jill Stein, Cheri Honkala",166
Tangipahoa,President,,L,"Gary Johnson, James P. Gray",408
Tangipahoa,President,,R,"Mitt Romney, Paul Ryan",31590
Tangipahoa,President,,O,"Virgil Goode, James Clymer",63
Tangipahoa,President,,O,"Ross Anderson, Luis Rodriguez",37
Tangipahoa,President,,O,"Jack Fellure, Toby Davis",17
Tangipahoa,President,,O,"Peta Lindsay, Yari Osorio",24
Tangipahoa,President,,O,"Jerry White, Phyllis Scherrer",10
Tangipahoa,President,,O,"James Harris, Alyson Kennedy",13
Tangipahoa,President,,O,"Sheila Tittle, Matthew Turner",49
Tensas,President,,D,"Barack Obama, Joe Biden",1564
Tensas,President,,G,"Jill Stein, Cheri Honkala",4
Tensas,President,,L,"Gary Johnson, James P. Gray",3
Tensas,President,,R,"Mitt Romney, Paul Ryan",1230
Tensas,President,,O,"Virgil Goode, James Clymer",2
Tensas,President,,O,"Ross Anderson, Luis Rodriguez",5
Tensas,President,,O,"Jack Fellure, Toby Davis",0
Tensas,President,,O,"Peta Lindsay, Yari Osorio",2
Tensas,President,,O,"Jerry White, Phyllis Scherrer",0
Tensas,President,,O,"James Harris, Alyson Kennedy",0
Tensas,President,,O,"Sheila Tittle, Matthew Turner",2
Terrebonne,President,,D,"Barack Obama, Joe Biden",12074
Terrebonne,President,,G,"Jill Stein, Cheri Honkala",175
Terrebonne,President,,L,"Gary Johnson, James P. Gray",413
Terrebonne,President,,R,"Mitt Romney, Paul Ryan",29503
Terrebonne,President,,O,"Virgil Goode, James Clymer",71
Terrebonne,President,,O,"Ross Anderson, Luis Rodriguez",27
Terrebonne,President,,O,"Jack Fellure, Toby Davis",9
Terrebonne,President,,O,"Peta Lindsay, Yari Osorio",9
Terrebonne,President,,O,"Jerry White, Phyllis Scherrer",3
Terrebonne,President,,O,"James Harris, Alyson Kennedy",14
Terrebonne,President,,O,"Sheila Tittle, Matthew Turner",43
Union,President,,D,"Barack Obama, Joe Biden",3075
Union,President,,G,"Jill Stein, Cheri Honkala",34
Union,President,,L,"Gary Johnson, James P. Gray",60
Union,President,,R,"Mitt Romney, Paul Ryan",7561
Union,President,,O,"Virgil Goode, James Clymer",13
Union,President,,O,"Ross Anderson, Luis Rodriguez",5
Union,President,,O,"Jack Fellure, Toby Davis",4
Union,President,,O,"Peta Lindsay, Yari Osorio",4
Union,President,,O,"Jerry White, Phyllis Scherrer",2
Union,President,,O,"James Harris, Alyson Kennedy",0
Union,President,,O,"Sheila Tittle, Matthew Turner",8
Vermilion,President,,D,"Barack Obama, Joe Biden",5720
Vermilion,President,,G,"Jill Stein, Cheri Honkala",85
Vermilion,President,,L,"Gary Johnson, James P. Gray",184
Vermilion,President,,R,"Mitt Romney, Paul Ryan",18910
Vermilion,President,,O,"Virgil Goode, James Clymer",20
Vermilion,President,,O,"Ross Anderson, Luis Rodriguez",20
Vermilion,President,,O,"Jack Fellure, Toby Davis",5
Vermilion,President,,O,"Peta Lindsay, Yari Osorio",8
Vermilion,President,,O,"Jerry White, Phyllis Scherrer",4
Vermilion,President,,O,"James Harris, Alyson Kennedy",6
Vermilion,President,,O,"Sheila Tittle, Matthew Turner",25
Vernon,President,,D,"Barack Obama, Joe Biden",3173
Vernon,President,,G,"Jill Stein, Cheri Honkala",75
Vernon,President,,L,"Gary Johnson, James P. Gray",121
Vernon,President,,R,"Mitt Romney, Paul Ryan",12150
Vernon,President,,O,"Virgil Goode, James Clymer",33
Vernon,President,,O,"Ross Anderson, Luis Rodriguez",11
Vernon,President,,O,"Jack Fellure, Toby Davis",1
Vernon,President,,O,"Peta Lindsay, Yari Osorio",3
Vernon,President,,O,"Jerry White, Phyllis Scherrer",5
Vernon,President,,O,"James Harris, Alyson Kennedy",5
Vernon,President,,O,"Sheila Tittle, Matthew Turner",33
Washington,President,,D,"Barack Obama, Joe Biden",6466
Washington,President,,G,"Jill Stein, Cheri Honkala",84
Washington,President,,L,"Gary Johnson, James P. Gray",90
Washington,President,,R,"Mitt Romney, Paul Ryan",11798
Washington,President,,O,"Virgil Goode, James Clymer",38
Washington,President,,O,"Ross Anderson, Luis Rodriguez",17
Washington,President,,O,"Jack Fellure, Toby Davis",12
Washington,President,,O,"Peta Lindsay, Yari Osorio",47
Washington,President,,O,"Jerry White, Phyllis Scherrer",4
Washington,President,,O,"James Harris, Alyson Kennedy",6
Washington,President,,O,"Sheila Tittle, Matthew Turner",19
Webster,President,,D,"Barack Obama, Joe Biden",6802
Webster,President,,G,"Jill Stein, Cheri Honkala",54
Webster,President,,L,"Gary Johnson, James P. Gray",71
Webster,President,,R,"Mitt Romney, Paul Ryan",11400
Webster,President,,O,"Virgil Goode, James Clymer",31
Webster,President,,O,"Ross Anderson, Luis Rodriguez",15
Webster,President,,O,"Jack Fellure, Toby Davis",5
Webster,President,,O,"Peta Lindsay, Yari Osorio",8
Webster,President,,O,"Jerry White, Phyllis Scherrer",6
Webster,President,,O,"James Harris, Alyson Kennedy",4
Webster,President,,O,"Sheila Tittle, Matthew Turner",20
West Baton Rouge,President,,D,"Barack Obama, Joe Biden",5692
West Baton Rouge,President,,G,"Jill Stein, Cheri Honkala",38
West Baton Rouge,President,,L,"Gary Johnson, James P. Gray",83
West Baton Rouge,President,,R,"Mitt Romney, Paul Ryan",6922
West Baton Rouge,President,,O,"Virgil Goode, James Clymer",11
West Baton Rouge,President,,O,"Ross Anderson, Luis Rodriguez",10
West Baton Rouge,President,,O,"Jack Fellure, Toby Davis",2
West Baton Rouge,President,,O,"Peta Lindsay, Yari Osorio",2
West Baton Rouge,President,,O,"Jerry White, Phyllis Scherrer",2
West Baton Rouge,President,,O,"James Harris, Alyson Kennedy",0
West Baton Rouge,President,,O,"Sheila Tittle, Matthew Turner",12
West Carroll,President,,D,"Barack Obama, Joe Biden",853
West Carroll,President,,G,"Jill Stein, Cheri Honkala",11
West Carroll,President,,L,"Gary Johnson, James P. Gray",23
West Carroll,President,,R,"Mitt Romney, Paul Ryan",3628
West Carroll,President,,O,"Virgil Goode, James Clymer",6
West Carroll,President,,O,"Ross Anderson, Luis Rodriguez",7
West Carroll,President,,O,"Jack Fellure, Toby Davis",6
West Carroll,President,,O,"Peta Lindsay, Yari Osorio",7
West Carroll,President,,O,"Jerry White, Phyllis Scherrer",1
West Carroll,President,,O,"James Harris, Alyson Kennedy",1
West Carroll,President,,O,"Sheila Tittle, Matthew Turner",5
West Feliciana,President,,D,"Barack Obama, Joe Biden",2441
West Feliciana,President,,G,"Jill Stein, Cheri Honkala",14
West Feliciana,President,,L,"Gary Johnson, James P. Gray",47
West Feliciana,President,,R,"Mitt Romney, Paul Ryan",3257
West Feliciana,President,,O,"Virgil Goode, James Clymer",4
West Feliciana,President,,O,"Ross Anderson, Luis Rodriguez",7
West Feliciana,President,,O,"Jack Fellure, Toby Davis",0
West Feliciana,President,,O,"Peta Lindsay, Yari Osorio",1
West Feliciana,President,,O,"Jerry White, Phyllis Scherrer",0
West Feliciana,President,,O,"James Harris, Alyson Kennedy",1
West Feliciana,President,,O,"Sheila Tittle, Matthew Turner",5
Winn,President,,D,"Barack Obama, Joe Biden",1919
Winn,President,,G,"Jill Stein, Cheri Honkala",18
Winn,President,,L,"Gary Johnson, James P. Gray",31
Winn,President,,R,"Mitt Romney, Paul Ryan",4541
Winn,President,,O,"Virgil Goode, James Clymer",8
Winn,President,,O,"Ross Anderson, Luis Rodriguez",3
Winn,President,,O,"Jack Fellure, Toby Davis",0
Winn,President,,O,"Peta Lindsay, Yari Osorio",2
Winn,President,,O,"Jerry White, Phyllis Scherrer",0
Winn,President,,O,"James Harris, Alyson Kennedy",0
Winn,President,,O,"Sheila Tittle, Matthew Turner",12
